Steam ID,Archetype_1,Archetype_2,Archetype_3,Archetype_4,Archetype_5,Segment_Label
76561198037222425,0.1856758763235574,0.19581463621682263,0.24381227575448763,0.22756960522196168,0.14712760648317075,2
76561198037246903,1.1337106073288686e-13,2.1758083412723138e-14,0.47479654472745303,0.0582010663360511,0.46700238893636065,2
76561198037653700,0.40292879668384207,-4.994644992142468e-14,0.5480186338004012,-9.971640128617159e-16,0.04905256951580767,2
76561198040729539,0.20185052843573348,-8.293042309899453e-15,0.6418012887267154,0.02159422200134294,0.13475396083621646,2
76561198040865474,0.42179460915018724,6.329650490806866e-14,0.5124101054933166,0.024733864476555685,0.04106142087987727,2
76561198041304371,0.43162678130640186,0.46830821618997626,-2.141671770551317e-15,0.06039540995237653,0.039669592551247405,1
76561198042114922,0.38942022762399064,-1.0308052154905933e-16,0.257674792041582,0.10324095169412391,0.2496640286403036,0
76561198043040051,0.07730060387843464,-7.281559543280205e-15,0.5018537775866537,0.09492094275956665,0.3259246757753522,2
76561198043830933,0.4785158886705047,1.2886125955725755e-15,0.2542314065852779,0.13526388694552718,0.131988817798689,0
76561198045196300,1.1881913259440573e-15,4.0966532212281707e-16,0.47143666242500376,0.38795860526973674,0.1406047323052579,2
76561198046731438,0.49612295551736757,-1.5506564402748696e-14,0.245565709804038,0.11116652585375886,0.14714480882485112,0
76561198047132031,0.12600880369047426,-1.9752011490744477e-15,0.803229103304343,0.029005842239312674,0.04175625076587191,2
76561198048144857,0.6726113889512668,0.1954790005842207,0.09066134036460151,0.04124827009991106,-3.254636399373452e-17,0
76561198048640355,0.4853860915611421,-2.659087143183636e-15,1.7032375672614702e-15,0.29386195532310205,0.22075195311575685,0
76561198049296060,6.867467858856466e-16,-7.638720457295679e-16,0.8202981722116542,0.03859391290135117,0.14110791488699465,2
76561198049611174,0.32258920938364755,-1.1023218480591464e-15,0.5027621506935515,0.12227544961290522,0.052373190309896824,2
76561198057224143,0.352136199350073,3.1335340138632928e-15,0.35119947775293364,0.06155818106476496,0.23510614183222509,0
76561198060315786,0.48295878652801966,-5.696456313622005e-13,0.5033015869317257,1.858511546176605e-12,0.013739626538965814,2
76561198060513531,2.0942402876435193e-15,0.7401545867347227,1.8572663034491856e-16,0.25984541326527444,5.552134299317856e-16,1
76561198061669144,4.4080166711011916e-17,0.5211519701594317,0.20117270801014817,0.12216279528134587,0.15551252654907433,1
76561198062825698,0.43531457020127495,-6.95187019493983e-13,0.5036695057828612,0.05845850133379374,0.002557422644656911,2
76561198064055378,0.37145423143335277,1.4233179591993253e-14,0.39310972999735416,0.05798608134796871,0.1774499572213102,2
76561198064800033,-7.135125823509725e-12,-8.336303869427297e-12,-7.77503061932805e-12,-1.542738159443502e-12,1.0000000000247893,4
76561198068123705,0.41474535512764144,-2.7603968527374186e-15,0.4578513350346206,0.07455335822126784,0.05284995161647274,2
76561198070531704,0.05923900601500891,-6.99029663654017e-16,0.932596492402567,-1.3689626574630284e-16,0.00816450158242479,2
76561198072087471,2.9041213878144845e-12,1.0000000000050513,3.741895682196628e-12,-6.555589404655393e-12,-5.141664871644025e-12,1
76561198078077588,0.23755634637010822,0.7104903646456763,0.03448964188262964,0.017463647101585763,9.127103622460106e-17,1
76561198078657415,0.4598093161527378,-2.130378602344977e-12,0.537512552125221,4.92450646738868e-12,0.00267813175915435,2
76561198079460361,0.03212594483175373,1.15647273075558e-15,0.9210725603439857,0.013352573057026841,0.03344892176723247,2
76561198082086866,0.6682697752069869,0.17140093245476717,0.09452253828981975,0.049028627821655214,0.016778126226770874,0
76561198084163272,0.1909886377176567,0.5758747139201112,0.2076984878657066,0.019762493763629926,0.0056756667328955335,1
76561198084472832,0.04579229631914211,1.0532733124579565e-15,0.7948001015739242,0.05075432744156411,0.10865327466536857,2
76561198086877572,0.44250788512411976,-9.3593244304239e-13,0.5123015787998941,0.018663902863390414,0.02652663321353183,2
76561198088342032,0.103164334936754,0.21595624980000772,0.3982530065524939,0.14323213881491764,0.1393942698958266,2
76561198090877508,0.12960752303418696,0.12861528726778898,0.6247949204588329,0.04573708482561582,0.07124518441357537,2
76561198095282532,0.44632218292526077,-2.038120273386059e-15,0.5058695920947723,0.006202458990080828,0.041605765989888195,2
76561198103129312,-2.1824372226217687e-16,0.011912889932913456,0.9573385944960098,0.015308427845070744,0.015440087726006328,2
76561198105784816,0.5916773438917773,1.5215685157145276e-13,0.21998911384347772,0.10800214114743066,0.08033140111716207,0
76561198107047766,0.2774859837620209,1.0260217155055873e-13,0.4711936479477033,0.1692702840098097,0.08205008428036359,2
76561198108773562,0.33563659335990353,-2.666595243228098e-15,0.3458296235241116,0.12288406581431255,0.19564971730167505,2
76561198116934331,0.3817222078936433,0.4017004618161535,3.996640258324691e-17,0.09549335929403165,0.12108397099617157,1
76561198118915505,0.4036819348287418,2.5209172479603384e-14,0.456359028982473,0.06714197841959206,0.072817057769168,2
76561198121696622,0.05345808453487434,0.5559938377745577,0.06809651389996783,0.23329351287424688,0.08915805091635334,1
76561198122292277,0.18371226657588638,4.42286249399855e-14,0.5448468977066881,0.11598992543039334,0.15545091028698788,2
76561198127605984,1.8346615819446174e-16,0.751303622449507,-1.2573360573673918e-16,0.11010411192899736,0.1385922656214957,1
76561198128879258,0.5232314238454164,-1.8896265273474423e-16,0.2878744084593447,0.08214202864917991,0.10675213904605917,0
76561198133583400,0.9058980104788613,0.017210095341661638,0.01953572590742713,0.041713045447702206,0.015643122824347527,0
76561198146303292,0.0962114539411021,1.8635300906817475e-15,0.2525776486841041,5.5397929866355606e-15,0.6512108973747864,4
76561198147075448,0.4292794602175651,0.19247821787847014,0.20736592030678058,0.08391338708712094,0.08696301451006337,0
76561198150437413,0.2388217836057996,1.8827948831761077e-15,0.63307026758144,0.06497773937054882,0.06313020944220965,2
76561198151246013,0.21201051476870228,0.22285088752021734,0.49131359520134016,0.030974011461495123,0.04285099104824505,2
76561198159956177,0.3768401588086765,2.0342584728731412e-14,0.4224710830062304,0.07576278048171803,0.12492597770335477,2
76561198163746112,0.060668306306071576,6.454225892902757e-15,0.7480740521718681,0.11295003744580617,0.07830760407624769,2
76561198164061899,0.42624098456317594,-3.6997967141492993e-13,0.488375282792425,9.681109406748972e-13,0.08538373257967453,2
76561198165372229,0.014965511466870304,0.6238761431478564,0.3463426676087835,0.01163038083451095,0.0031852969419788016,1
76561198166756662,0.44652298121002054,1.315649963776543e-12,0.45959179984972454,-4.752095118396875e-12,0.09388521894369131,2
76561198170036259,0.08677306831786893,0.5544354474224816,0.05865121060255651,0.10318756166260386,0.19695271199448908,1
76561198171538267,0.4815917655479956,-1.1699396676181845e-13,0.4715396461553684,1.5778280157345076e-14,0.04686858829673726,0
76561198184561219,0.18079390006670376,0.5927478214789903,0.20031471791291622,0.012164161564062827,0.013979398977326927,1
76561198188851263,0.18351747202018712,0.5998113632036661,0.2071671633912358,0.005293819268669143,0.004210182116241978,1
76561198192893105,-1.152971235842965e-16,0.7819973589829496,-5.977673403893076e-16,0.0866466432630537,0.13135599775399745,1
76561198196326681,0.3806591818885663,-1.094815265073926e-13,0.6009926915054363,-2.5834235764828848e-15,0.01834812660610926,2
76561198201248007,0.2531429031202402,1.5460722979643293e-15,0.26826587804021906,0.2791897314358385,0.19940148740370067,3
76561198222960572,0.6371130045320907,-6.303099186734698e-14,0.31435092936281206,6.5472210151929275e-15,0.048536066105153715,0
76561198227299476,0.7301467246132652,0.22015151957493753,-1.601119555553003e-16,0.041375695277605956,0.008326060534191404,0
76561198230599596,0.42340872325704165,2.229264939554808e-17,0.5661658659089883,0.00653450514649374,0.0038909056874763233,2
76561198242204348,0.41041392830209283,2.968885548104711e-14,0.44035905817758636,0.027601623654693715,0.12162538986559744,2
76561198242714680,6.634543835859165e-14,0.5765128693664912,4.75711837191523e-14,0.03449087926633711,0.38899625136705773,1
76561198245326948,-2.4512338238039396e-15,-1.6575457504511628e-16,0.9307255133002962,0.021960264157789053,0.04731422254191742,2
76561198245411354,0.40419497319932857,1.7490210548914852e-13,0.5492267030496245,1.7991724094207536e-14,0.04657832375085397,2
76561198247877854,0.4388545126824919,-4.3278965777187805e-15,0.5040966481270152,0.014907627943888155,0.04214121124660907,2
76561198253517283,-7.757877979013414e-16,0.9453346323780177,-1.786351332643371e-16,0.017941670807526296,0.03672369681445698,1
76561198262826340,0.4236334639420213,1.60301217578797e-14,0.46718609526599497,0.034060214884007046,0.07512022590796044,2
76561198264068685,0.4153524972039509,-8.931039501697269e-14,0.34024758024434437,0.07731005481238865,0.16708986773940537,0
76561198266098426,0.3812214467231639,-1.204021766742984e-14,0.44001770319473515,0.06700367332760862,0.11175717675450447,2
76561198271448867,1.6308354315787257e-13,0.34849960957173987,0.6137641948950465,0.015011898700442013,0.022724296832608508,2
76561198276007139,0.36774707206231055,4.627999795864788e-14,0.5120561012618907,0.0358807831897045,0.08431604348604785,2
76561198283006085,0.2995602570301415,-6.098207397323182e-16,0.3425372498911022,0.028307786626219626,0.32959470645253724,2
76561198302640830,0.34865198200653685,3.836295228013449e-14,0.4954754791126513,0.011931158092738543,0.14394138078803503,2
76561198306161977,0.2325595408963143,0.23424311852714447,0.47373111570153714,0.011775635232342336,0.04769058964266178,2
76561198328154513,0.40217186761220236,1.420753527744202e-15,0.4371407529843088,0.05705101653132039,0.10363636287216704,2
76561198334189003,0.15347389761770328,1.5457416163017212e-14,0.5773036196193235,5.030155979246498e-16,0.2692224827629571,2
76561198336656213,0.43484615120852826,0.09244686513372824,0.25308798049511594,0.21961900316262778,-1.5718765199298344e-16,0
76561198342350413,-1.1964702655001388e-16,0.5614932610943916,0.4385067389056082,-7.38796531162799e-16,1.1210092874491384e-15,1
76561198348256758,0.2873290534124652,1.3447830493587626e-14,0.7063252498501852,1.2224500585598531e-15,0.00634569673733496,2
76561198350155133,0.0760735798672127,-2.2191064204644203e-16,0.8052322285064897,0.03191454460608135,0.08677964702021648,2
76561198352793022,3.2213596295646052e-15,0.01156624717668616,0.9277954195319292,0.021670609673195135,0.03896772361818633,2
76561198353192608,1.529026275818396e-15,1.4091074682141437e-15,0.8531787476230479,0.1298856489047047,0.016935603472244487,2
76561198354879869,0.44237860043871224,1.0144649741345362e-14,0.5136164274702633,0.003569502440976193,0.040435469650038254,2
76561198355865927,0.18917775391199926,0.24462381872753206,0.4973116344274348,0.003814486887271342,0.06507230604576258,2
76561198356057139,0.17826766832065197,0.6092736686637057,0.20914862910741783,0.0033100339057112573,2.5132000212519213e-12,1
76561198359630430,0.38946554377984083,0.5934210225930884,0.0037484304569508466,0.013365003170120461,-4.538093876967749e-16,1
76561198379680951,0.2442058928198153,3.2829232637035927e-13,0.6164770949605327,0.048540440080560236,0.09077657213876354,2
76561198380925613,0.16762480240907518,0.8323751975907612,-9.026716263595951e-14,1.281366016637051e-13,1.2577525296506342e-13,1
76561198385044857,-2.0456398125097033e-15,0.024590304659891177,0.9696249609560187,0.005784734384092204,-8.738150546648814e-17,2
76561198387663310,0.08977935635606665,-4.6028930929842675e-15,0.7586074419973968,0.046084264399609456,0.1055289372469317,2
76561198397520727,0.43433897664483334,-2.755757332891246e-13,0.5087617796493273,0.03248250640210398,0.024416736905618977,2
76561198402102247,0.3816929950232697,-2.3586958896244527e-13,0.5274662430504985,0.001913342390304143,0.08892741953616363,2
76561198405405706,0.41283082896654866,9.438626760396068e-15,0.4669957105161647,0.01340495629585298,0.10676850422142421,2
76561198409698028,0.616665601731435,7.07159807749375e-13,0.3585098534115771,-2.055003162236168e-12,0.024824544858335733,0
76561198418647172,0.11918167533327338,4.8666703543989446e-15,0.8554094708349518,0.0012101017045109787,0.024198752127258995,2
76561198428416976,0.036066349898463926,-5.986531904831624e-15,0.7335601603513432,0.08219174600482924,0.1481817437453697,2
76561198731493400,0.7745881415659154,-2.5703236174611274e-15,-4.862678183494753e-15,0.06509143212895468,0.16032042630513746,0
76561198796747013,0.036171449395481864,2.3133055095899735e-17,0.7969801719859361,0.08206081341692538,0.08478756520165652,2
76561198801443165,0.1855108039122407,0.5933060642380542,0.21230578023077568,0.008877351618929745,-4.2719360506449163e-16,1
76561198802023770,4.089491347270769e-17,0.5653616850280538,0.40968326976158925,0.013369853193165367,0.011585192017191574,1
76561198808012262,0.19368386394679096,0.2192113331405383,0.5062213776642063,0.049893711391992036,0.030989713856472503,2
76561198812088447,-8.733924095855032e-12,0.7287295776030002,0.271270422368047,2.182496916537265e-11,1.5861922830455846e-11,1
76561198826718196,0.1950121367533546,0.06874632412589832,0.12466528301559308,3.066538125305757e-14,0.6115762561051233,4
76561198828810593,-7.941141946410338e-13,0.3564858547538845,0.6056670647943588,0.01926779868687796,0.018579282069549233,2
76561198829145577,0.39834558192022934,-3.1332024146472884e-14,0.497280776022333,0.020402446773208464,0.08397119528426038,2
76561198832150248,0.3817322149879894,1.501775239803283e-14,0.49021536811964866,0.022791714397141543,0.10526070249520539,2
76561198834338810,0.2507706533843297,2.1792441540161597e-14,0.7117014084580062,0.015644344664941065,0.021883593492701296,2
76561198839121404,0.1838219169102253,0.5850073926519911,0.1999341970764061,0.01321638312317894,0.018020110238198498,1
76561198856374188,0.9999999999901035,-5.379530154669965e-12,-3.3482661088157784e-12,1.135663785234442e-11,7.267353385742581e-12,0
76561198857091515,0.5321442609495005,-1.606356563616906e-12,0.4678557390467396,3.3348647155559865e-12,2.031359230139307e-12,0
76561198875048347,0.18957874291225674,0.5626565319728042,0.20086431979174152,0.031816170122566004,0.015084235200631622,1
76561198881119093,0.10042289039817565,0.49485684977535144,0.40472025982647225,-4.954245592719015e-16,1.2400578582256454e-15,1
76561198885069362,0.3846301471523441,-2.299364426489395e-16,0.44943440332771145,9.744816343579805e-17,0.16593544951994452,2
76561198885361159,0.27155214155168844,-3.83117275025213e-14,0.715496646493914,-1.9778874436038416e-15,0.012951211954437896,2
76561198888114280,3.244653222011102e-14,0.10947784585910761,-8.278482913944265e-14,2.5101094811257933e-13,0.8905221541406918,4
76561198945755113,0.19667120834255084,2.396737661309635e-13,0.32693921457512787,0.3829408027289143,0.09344877435316722,3
76561198953226425,4.8289430623715655e-14,1.8098253644089722e-14,0.7668223141322463,0.03312903086413927,0.20004865764958735,2
76561198961717161,0.16282346514879328,0.5753109322779836,0.17832028535567784,0.05724478982413569,0.026300527393409472,1
76561198964624208,0.12071586952299093,-2.5445833963768023e-15,0.8531991428224965,0.01085653558865071,0.01522845206586436,2
76561198967853323,0.47358906052941624,-3.231045619760752e-12,0.4884319786097548,1.2434345232749658e-11,0.03797896085162569,2
76561198975545285,0.6116863165406132,-3.4838080410456553e-15,1.7503713237760265e-15,0.2963507861523559,0.09196289730703279,0
76561198977381032,0.3347926768073733,6.541805620690565e-17,0.5889254859360986,0.04993495944520367,0.02634687781132447,2
76561198977773368,0.26383828525641356,0.6629215021352545,-2.7231553292416594e-14,0.03748803164223401,0.03575218096612529,1
76561198987400304,9.096456227153382e-17,0.9914396191740162,0.0015295781878464487,0.0070308026381373885,-5.697469376314966e-17,1
76561198995354851,0.2655093581531858,-2.2019484818130253e-15,0.6856334670635033,-1.8682053143260932e-16,0.04885717478331336,2
76561199000950114,0.09844382238392713,0.16964182008784734,0.7137426380592061,-4.2104882301630207e-17,0.018171719469019437,2
76561199002554135,0.41013543148154596,-1.1702354690232096e-14,0.5549640619138967,3.0264906149071565e-16,0.03490050660456871,2
76561199002949377,0.4430745129740549,-1.5196843502873206e-14,0.5095121043428249,0.008596580370159087,0.0388168023129764,2
76561199009784226,0.4516966081506222,-1.3489638886120142e-12,0.5242250940447107,0.001676551442283769,0.022401746697544217,2
76561199011466329,0.2097659862250542,-6.5877038795802284e-15,0.5993591050144778,0.1349061003322124,0.05596880842826224,2
76561199013022405,0.46615222372370496,-1.6046614458072087e-12,0.48160571458597773,5.277862521121368e-12,0.05224206168664405,2
76561199013516841,0.29788952818183906,-1.0115120009211626e-13,0.5173912664966925,1.2169227168028893e-14,0.1847192053215573,2
76561199013686044,0.4575742126374439,-9.43266619119804e-13,0.5424257873607212,1.710863951868965e-12,1.0674528956516803e-12,2
76561199013703711,0.9276334485364173,0.01958250237893719,0.04195933110985976,0.008952245122022038,0.0018724728527636809,0
76561199020507961,0.4823080531445057,0.20157197225667792,0.30935203684836615,0.006767937750450274,-8.030375754902204e-19,0
76561199023634809,-1.0431068971718152e-16,-7.014466586533061e-17,0.9565448262821775,0.00798969344535215,0.03546548027247041,2
76561199025463178,0.5834656036588888,0.1375991715211731,0.17470684303739595,0.02566037030336,0.07856801147918234,0
76561199025778882,0.0031289580443772443,0.6336786684095507,0.23654744483347412,0.04054880888492038,0.08609611982767759,1
76561199027285610,0.38014260679952655,1.3547657013698285e-13,0.4673968056616207,0.007402126876303224,0.14505846066241393,2
76561199028848672,0.4174939998725006,4.118943809485012e-14,0.5421445326116582,1.2664621093983185e-15,0.040361467515798714,2
76561199031454232,0.08990261698548736,-4.370215246347754e-13,0.8238250270545322,0.021625165708637328,0.06464719025178017,2
76561199031972538,0.5725125325142243,-6.810507174014311e-15,0.39250074791618567,0.007291602660421858,0.027695116909174998,0
76561199036886739,0.4104548494080446,-2.1288295777599282e-13,0.555273422721155,8.414914030742122e-16,0.03427172787101238,2
76561199039639403,0.4559430651040947,-1.128632837870798e-12,0.5342274988933585,2.287313004936121e-12,0.009829436001388041,2
76561199041275399,7.316822603545808e-15,2.155994522386106e-15,0.7197361835097615,0.021082747699546645,0.25918106879068237,2
76561199050536169,0.5487174710514312,0.4188100684604755,0.03247246046935806,1.0894580010905366e-11,7.84061074950505e-12,0
76561199050634608,0.36440264436372627,1.5888790182681928e-15,0.42179868964951844,0.004605817430016221,0.20919284855673748,2
76561199061031031,0.6180253794790155,-1.3131857544489363e-14,0.1936472677705216,0.068108137112974,0.1202192156375021,0
76561199066670400,0.15083361923631078,9.18252780081963e-15,0.7600505625810121,0.011803399689726275,0.07731241849294178,2
76561199076918197,0.4588035158772184,-1.8369057576421553e-12,0.5359476011946905,4.266900632925457e-12,0.005248882847446689,2
76561199077896826,0.27354805588882636,-3.2166359719325514e-14,0.7111303327321913,-1.2425034889023523e-15,0.015321611379015849,2
76561199078312199,0.10076269932316552,2.233211080288789e-15,0.8347077781615668,0.03222172404761395,0.032307798467651576,2
76561199084538463,0.1713095023879699,0.5857505083239586,0.18600094225107386,0.026413885336995787,0.03052516170000179,1
76561199087318541,0.09605819250174014,0.8530180025911291,1.123766979851517e-16,0.046781574178981246,0.004142230728149158,1
76561199095146679,0.6568033167958425,0.27079964571729787,0.022883329054535172,0.016888357815802554,0.032625350616522004,0
76561199101512483,0.40340924170025955,3.0161626592956973e-13,0.5045588860121523,-1.480197579461747e-14,0.09203187228730132,2
76561199122194203,0.8603640989668219,-2.8731243744324095e-16,1.5160595111960272e-16,0.08004225756214584,0.059593643471032465,0
76561199122601478,0.5851347423101991,2.6861944488854086e-13,0.4129551105044971,-6.298182337604925e-13,0.0019101471856649086,0
76561199130649318,0.4460808213933634,6.404694695560393e-13,0.5233033008147008,-1.5099829598609686e-12,0.03061587779280517,2
76561199131595331,0.1390549517863732,7.303602045268928e-16,0.8166699721798688,0.005646897381842435,0.038628178651914855,2
76561199131606199,0.015555836847174653,0.1520932683891551,0.7706711161941564,0.010519712850163655,0.051160065719350285,2
76561199140319557,-3.8777037136839e-12,-7.564199266951732e-12,0.9999999999888085,1.3439471757692445e-11,9.193923400374615e-12,2
76561199142378365,0.4077552768227291,6.7067264509234704e-15,0.4703013336857121,0.024191319594388836,0.09775206989716326,2
76561199159780208,0.5109038007159958,0.33762140125744694,0.10063900375556,0.050835794270997305,-1.4076973604117113e-17,0
76561199161450966,0.06740894415209284,0.019555584848352247,0.888137684279538,0.00749030707575972,0.0174074796442571,2
