steam_id,Arketipe_1,Arketipe_2,Arketipe_3,Arketipe_4,Arketipe_5
76561197960269409,0.13319702814025883,0.33810081711389406,0.26031768763785473,0.2128998389048247,0.05548462820316767
76561197962437769,0.06528491964469331,0.02430844330237927,0.3625014516740258,0.2515713061862386,0.29633387919266296
76561197963260222,0.00928441856775223,0.4374675865753444,0.37546445396096845,0.09577331138241256,0.0820102295135221
