Game,cleaned_Reviews,num_words,review_length,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,embedding_100,embedding_101,embedding_102,embedding_103,embedding_104,embedding_105,embedding_106,embedding_107,embedding_108,embedding_109,embedding_110,embedding_111,embedding_112,embedding_113,embedding_114,embedding_115,embedding_116,embedding_117,embedding_118,embedding_119,embedding_120,embedding_121,embedding_122,embedding_123,embedding_124,embedding_125,embedding_126,embedding_127,embedding_128,embedding_129,embedding_130,embedding_131,embedding_132,embedding_133,embedding_134,embedding_135,embedding_136,embedding_137,embedding_138,embedding_139,embedding_140,embedding_141,embedding_142,embedding_143,embedding_144,embedding_145,embedding_146,embedding_147,embedding_148,embedding_149,embedding_150,embedding_151,embedding_152,embedding_153,embedding_154,embedding_155,embedding_156,embedding_157,embedding_158,embedding_159,embedding_160,embedding_161,embedding_162,embedding_163,embedding_164,embedding_165,embedding_166,embedding_167,embedding_168,embedding_169,embedding_170,embedding_171,embedding_172,embedding_173,embedding_174,embedding_175,embedding_176,embedding_177,embedding_178,embedding_179,embedding_180,embedding_181,embedding_182,embedding_183,embedding_184,embedding_185,embedding_186,embedding_187,embedding_188,embedding_189,embedding_190,embedding_191,embedding_192,embedding_193,embedding_194,embedding_195,embedding_196,embedding_197,embedding_198,embedding_199,embedding_200,embedding_201,embedding_202,embedding_203,embedding_204,embedding_205,embedding_206,embedding_207,embedding_208,embedding_209,embedding_210,embedding_211,embedding_212,embedding_213,embedding_214,embedding_215,embedding_216,embedding_217,embedding_218,embedding_219,embedding_220,embedding_221,embedding_222,embedding_223,embedding_224,embedding_225,embedding_226,embedding_227,embedding_228,embedding_229,embedding_230,embedding_231,embedding_232,embedding_233,embedding_234,embedding_235,embedding_236,embedding_237,embedding_238,embedding_239,embedding_240,embedding_241,embedding_242,embedding_243,embedding_244,embedding_245,embedding_246,embedding_247,embedding_248,embedding_249,embedding_250,embedding_251,embedding_252,embedding_253,embedding_254,embedding_255,embedding_256,embedding_257,embedding_258,embedding_259,embedding_260,embedding_261,embedding_262,embedding_263,embedding_264,embedding_265,embedding_266,embedding_267,embedding_268,embedding_269,embedding_270,embedding_271,embedding_272,embedding_273,embedding_274,embedding_275,embedding_276,embedding_277,embedding_278,embedding_279,embedding_280,embedding_281,embedding_282,embedding_283,embedding_284,embedding_285,embedding_286,embedding_287,embedding_288,embedding_289,embedding_290,embedding_291,embedding_292,embedding_293,embedding_294,embedding_295,embedding_296,embedding_297,embedding_298,embedding_299,embedding_300,embedding_301,embedding_302,embedding_303,embedding_304,embedding_305,embedding_306,embedding_307,embedding_308,embedding_309,embedding_310,embedding_311,embedding_312,embedding_313,embedding_314,embedding_315,embedding_316,embedding_317,embedding_318,embedding_319,embedding_320,embedding_321,embedding_322,embedding_323,embedding_324,embedding_325,embedding_326,embedding_327,embedding_328,embedding_329,embedding_330,embedding_331,embedding_332,embedding_333,embedding_334,embedding_335,embedding_336,embedding_337,embedding_338,embedding_339,embedding_340,embedding_341,embedding_342,embedding_343,embedding_344,embedding_345,embedding_346,embedding_347,embedding_348,embedding_349,embedding_350,embedding_351,embedding_352,embedding_353,embedding_354,embedding_355,embedding_356,embedding_357,embedding_358,embedding_359,embedding_360,embedding_361,embedding_362,embedding_363,embedding_364,embedding_365,embedding_366,embedding_367,embedding_368,embedding_369,embedding_370,embedding_371,embedding_372,embedding_373,embedding_374,embedding_375,embedding_376,embedding_377,embedding_378,embedding_379,embedding_380,embedding_381,embedding_382,embedding_383
ACE COMBAT™ 7: SKIES UNKNOWN,major negative story character lame everything come across incredibly campy fun game otherwise every mission unique noticeably bad one,19,134,0.013183802,0.028016398,0.041380193,-0.018435063,-0.059119888,-0.045925055,0.03984526,0.03548499,-0.032150455,0.034006666,0.027393695,0.00045802785,0.027272541,0.034093473,-0.029429462,-0.053786635,0.111591,-0.0061509674,-0.011332205,-0.01882365,-0.021209864,-0.015753917,-0.03897733,-0.003774437,-0.052106544,-0.064278774,-0.0032844462,0.04403248,-0.03665028,-0.10684972,-0.022803735,0.10494923,0.036254577,-0.027769053,0.08257151,0.014812172,-0.0012460772,0.016431913,0.04646992,0.0010810684,-0.053802337,-0.005204707,0.01301595,-0.011723424,0.0027724218,-0.121494755,-0.017799187,-0.06856943,0.06488065,-0.005501349,-0.014765621,0.031131705,0.006514113,0.034727313,0.029367791,-0.0033174711,0.0073390407,0.026865007,-0.028154576,-0.033856627,-0.02205996,-0.017037597,-0.026871348,-0.043196324,0.06502548,-0.053272624,-0.024891894,0.016759869,-0.003977888,0.06185385,-0.06430029,-0.053088725,0.019818453,-0.07279839,-0.043985736,0.06496853,-0.030669402,-0.00617242,-0.0025865387,0.04176317,0.072438195,-0.013144187,-0.03266835,0.020560501,-0.008253739,-0.05624293,0.025210693,-0.058449764,0.062208287,0.03208439,-0.061519206,-0.0371468,0.123101376,0.035362076,-0.032704443,-0.017524168,0.026885355,-0.02511446,-0.06495183,0.070208415,-0.030317087,-0.01623361,0.051203895,-0.0027737154,0.12545498,0.004026606,0.08252041,-0.04362765,-0.012135733,-0.05810307,-0.040622137,-0.0158654,0.014832522,-0.007120767,0.04938742,0.03391755,0.02338654,0.056707226,-0.153498,0.08262132,0.08847602,0.025090778,-0.01867246,0.1130928,0.0045099845,0.08919723,0.054074053,3.1914315e-33,0.028312324,0.0022660776,-0.016140178,0.03117073,0.081284545,0.023526419,-0.088526376,-0.05225159,-0.030207628,0.05932141,-0.016524006,0.013418833,-0.061124224,0.07205632,-0.005268374,-0.004227266,-0.11318992,-0.05057732,0.06194981,0.008923831,0.005370045,0.018407086,-0.025582206,-0.16105545,0.04648272,0.07225427,0.014777913,-0.017914098,-0.006024393,0.009602134,-0.07111031,0.035207134,0.070304774,-0.006001422,0.05351878,0.012582271,-0.034134507,-0.040880382,-0.030595865,0.047929127,-0.08550845,0.06418131,-0.09343244,0.01128998,0.066003226,0.002386137,0.12073947,-0.11108239,-0.031891882,0.01652169,-0.014574925,-0.0085370205,-0.022512872,0.06776593,-0.02393799,-0.05500435,0.04775768,-0.0766735,0.004830396,0.068096355,0.07770295,-0.02739735,-0.022302747,-0.06656429,0.070992306,-0.017620169,-0.0077650393,0.005929113,-0.06409968,-0.06325209,-0.02065434,0.0023846992,0.081198506,-0.063654,-0.04482585,0.0047435546,0.070527926,-0.014196344,-0.06166583,-0.069617845,-0.017884465,-0.07190061,-0.04101662,-0.045528963,-0.09072712,0.0067517767,0.077403575,-0.09956943,-0.012976378,-0.021621749,-0.025675712,-0.022335136,0.010643247,0.03138604,0.08956453,-3.6338527e-33,-0.06491197,-0.051327813,-0.05592097,0.014238234,0.024412856,-0.024146914,-0.06443637,-0.028939629,0.027903015,0.06742995,-0.057980742,0.05426569,-0.025553731,-0.003241424,0.06019033,-0.046935853,0.071488746,0.0010744359,0.030608363,0.013601453,0.10922184,0.13487771,-0.10292342,-0.084270306,0.09498707,0.052473,-0.006791759,-0.015032915,-0.01186587,-0.026784962,0.025877127,0.13635246,0.0047736503,0.02177284,0.03971408,0.08347514,-0.01287287,0.006525179,-0.025144883,-5.7116158e-05,0.043989588,-0.024918202,0.019077161,0.0027578347,-0.048639357,0.038097464,0.039998665,-0.008733381,0.003733373,0.029223338,-0.110538155,-0.08125485,-0.057502795,-0.012658416,-0.001224283,-0.022397751,-0.039125804,-0.022967003,0.017290663,0.039760508,0.03978923,0.018764157,-0.038446423,-0.031572383,-0.047624983,-0.041071523,-0.028021274,0.008104589,-0.046019748,-0.0113666365,-0.086658806,0.0059653088,-0.10686323,-0.02685016,-0.0036360824,0.01964079,-0.07611167,-0.011896673,-0.002071622,-0.03177898,-0.03170967,-0.016002178,-0.06626965,0.07526002,0.024464905,0.062506914,-0.059370384,0.12956838,0.029842336,0.053293854,0.023298496,0.0026551003,0.013274641,0.06973069,0.028229773,-2.1840961e-08,0.000701966,-0.08994997,-0.056310266,0.020359596,0.016807033,-0.026027475,-0.09362795,0.01459463,-0.009806529,0.09512914,7.844152e-05,0.036468737,-0.078536436,-8.400268e-08,0.027947355,0.096507765,0.008412122,0.014971997,-0.032974195,-0.012999715,0.013168045,0.040178604,0.015322092,-0.1201374,-0.10763029,0.030394379,-0.028237563,-0.0074181,0.013277322,0.07750567,0.108884275,0.05211101,-0.03870441,0.0016670146,-0.018538082,0.064531974,0.015674794,0.057654135,-0.010161194,0.00789036,0.021114454,0.029446851,0.046987668,0.010038594,-0.11237356,0.065464966,0.014412531,-0.100270964,0.04324473,-0.02291074,0.04800832,-0.0070196977,-0.043680366,0.06165867,0.04522603,0.062039576,-0.005922029,0.052190553,0.008878222,-0.00068436743,0.01423387,-0.026155893,-0.031574138,-0.020491453
ACE COMBAT™ 7: SKIES UNKNOWN,meh big meh bland storyline japanese melodrama ton make country name cheesy dialogue extremely arcade flight dynamic like almost like descent game past worth buck play fan series,28,178,-0.0037442609,-0.044357445,0.028875109,-0.05644541,-0.008810569,-0.028076125,0.086664654,0.026963675,0.025185097,-0.018280722,0.015658129,0.0035078635,0.0034688942,-0.02013788,0.007285567,0.023567503,0.10929072,-0.016259013,0.0088097975,-0.1094414,-0.016134998,0.01503384,-0.022733772,0.04592798,-0.05692481,0.0010113169,0.03906311,0.11304129,-0.026937854,0.009764646,0.03848197,0.10965144,0.08131964,-0.04323364,0.014111104,-0.013125059,-0.009824056,0.008674386,-0.021459863,-0.030377794,-0.083891116,0.02609126,0.07055905,0.01024246,0.039461736,-0.09135967,-0.050385915,-0.067040615,0.0724275,0.054336444,-0.042893074,-0.03689766,0.0049118833,-0.05146263,0.039622728,0.015505688,-0.032496456,0.083665416,0.04551026,0.007845648,-0.016181612,-0.06284128,0.027631128,-0.061477352,0.04268778,-0.0094480235,0.017202416,0.045194414,0.00884138,-0.016110541,-0.024743877,-0.029574562,0.035488762,0.012441315,-0.0800773,0.011517086,-0.092389464,-0.0320668,-0.043424238,0.04096541,0.03567183,-0.024054637,-0.028795848,-0.101540215,-0.06648258,-0.0042724274,0.007363463,-0.09783885,0.0094270175,0.019212091,-0.0871354,-0.06434553,0.13973549,0.04010567,-0.008585266,-0.014605321,-0.00816803,-0.048876364,-0.02687922,0.09988555,0.035298157,0.027620854,0.0065043867,-0.049198955,0.048807148,0.021285519,0.040907897,0.0074318917,0.019460874,0.01926794,-0.090587325,0.021647228,0.0060852193,-0.010595739,0.0634807,-0.019938739,0.094497435,0.008087651,-0.10937805,0.03248352,0.107484825,0.009208934,-0.052898053,0.023308322,-0.017183846,0.016865514,0.020989735,1.0412295e-32,0.033450678,0.025134178,0.021915998,0.09407923,0.04829372,-0.036868416,-0.025100319,-0.05553042,-0.0357116,0.058543645,-0.024484335,0.015882222,-0.0999055,-0.0113873035,0.018813908,-0.040799905,-0.099574,-0.043652955,0.039797932,0.040395834,-0.03895785,0.09334178,-0.010314011,-0.09848634,-0.02175261,0.055586252,-0.015491275,-0.03863325,0.000973542,0.034907956,-0.07587128,0.012290586,-0.020423142,-0.024915105,-0.018887654,-0.044999048,0.00015156467,-0.06299031,0.021556266,0.077039845,-0.03021567,-0.02908198,-0.15006961,0.02868251,0.0014342407,0.08361,0.044117834,-0.054487098,0.05319855,0.01261327,-0.095839836,-0.02070793,0.045533992,0.028413108,0.060000677,-0.033124942,0.07382553,-0.032485344,-0.013972102,-0.0044173617,0.009753144,-0.018625388,-0.0029032612,-0.018941497,-0.009686285,0.05038256,0.021394748,-0.0034382017,-0.050102625,-0.008669557,0.022625474,-0.029450122,0.02663897,-0.0088837575,0.018669289,-0.028433923,0.0008699897,-0.023499738,-0.05242599,-0.017237365,-0.0043900246,-0.036900803,-0.033959527,0.011373102,0.04947567,0.027628014,0.08208006,-0.07924553,0.03432779,-0.059397332,-0.10813809,-0.028737376,0.06306697,0.002470808,0.0117200585,-1.0065146e-32,0.022196054,-0.05638406,-0.11447932,0.04803343,-0.008958292,-0.013095243,-0.07953445,0.122787915,0.02186192,-0.038736064,-0.106194556,-0.016569877,0.026725959,-0.0054061865,0.08061668,-0.0038949812,0.113325045,0.00779493,0.011026985,0.05091522,0.11826026,-0.047673922,-0.10726004,-0.06571512,0.022345848,0.034908295,-0.003314133,0.030116366,0.018162465,0.073984265,-0.0040876167,0.019924184,0.031515922,-0.0015706518,-0.07662687,0.0014303568,0.031137442,-0.03136869,-0.09150272,-0.033211783,-0.074460775,-0.060198646,-0.037918236,0.0038351708,-0.09017052,-0.0055356286,-0.04719531,0.068443805,-0.00020677448,-0.05503804,-0.059424583,-0.019512335,-0.051707298,-0.021835694,-0.12501997,0.007609181,0.030671943,-0.0011830331,-0.0112851905,-0.004299526,-0.054712668,-0.08984378,-0.031901773,-0.076311514,0.022637932,-0.011568418,0.06493284,-0.055102106,0.040044714,-0.009997703,-0.039164037,-0.043529045,-0.036567315,0.055311516,0.08274576,0.006540781,0.011438066,0.0012356939,0.04134108,-0.028377173,0.012767553,0.035779234,0.0026155824,0.037060257,0.05903839,0.164428,-0.087469466,0.08244105,0.039405845,0.023635311,0.10638538,0.024066765,0.011248078,-0.0014240593,-0.030865682,-3.6649823e-08,-0.07317532,-0.09221272,0.0014190936,-0.0082722455,-0.041358136,-0.00031570045,-0.057349946,0.027330091,0.040979117,0.085977376,0.0138482945,0.08357639,-0.046460792,0.061510935,-0.05050557,0.084982045,-0.007970879,0.10185932,-0.04211012,0.054048214,-0.020231737,0.016590135,0.061336465,-0.12437475,-0.049940772,0.029904239,-0.110905625,0.012488661,0.038421977,0.06985073,0.035774767,0.040175546,-0.07460663,-0.044776022,-0.042958874,0.010455393,0.050873097,0.023570988,-0.03264706,-0.0712548,0.0006239301,-0.005207527,0.018912164,0.04153481,0.066140346,0.015362586,0.004951202,-0.04041333,0.03754801,-0.088074066,0.012519394,-0.026622819,-0.06461466,0.028718472,0.068280004,0.022589114,-0.041072667,0.04590809,0.05347677,0.0062090517,0.03213947,0.04606122,-0.020752639,-0.07223011
ACE COMBAT™ 7: SKIES UNKNOWN,honestly insane I use play ace combat game ps I completely disconnected year pc I able finally reconnect amazing franchise sky unknown I wish I soon outstanding game deliver much I expect dogfighting game gigantic amount varied aircraft outstanding modelling style tight exhilarating combat expert control I remember ace graphic nice although lod could well story well write character dub deliver en jp I basically nothing negative say one single technical issue competent game I itch go back revisit dear old ace combat someday relive memory I care multiplayer downloadable content mission also great,94,601,0.024338992,-0.06084319,-0.012732643,-0.037866145,-0.051743586,0.055158585,0.02187295,0.036171615,0.009525595,0.08947152,-0.009799128,0.037039664,-0.007526505,-0.010649768,0.02041552,0.03764153,0.09328114,-0.087708436,0.005595644,-0.014261186,-0.09184287,0.01346902,-0.07887272,-0.0003607601,-0.02188121,0.07444287,-0.054850213,0.055278327,-0.08864925,-0.10165818,-0.04426942,0.049515545,-0.030766651,0.022790032,0.045556165,-0.019750198,0.004124526,-0.028794218,-0.018480815,-0.10326327,-0.07012248,-0.0043941587,-0.015054399,-0.0042287717,0.07032588,-0.0330731,-0.08282835,-0.061417844,0.0721885,0.060692452,0.011008985,-0.046173364,0.03835953,-0.033405352,0.034107015,0.012512862,0.008628392,0.0674918,-0.026809195,-0.07073702,-0.050525032,-0.009746794,-0.018879853,0.023546431,-0.013829921,-0.050798856,0.025523525,-0.0069601694,-0.0066074487,-0.04445499,-0.12813856,0.04405125,-0.01486626,0.041912995,0.007886014,0.026258716,0.006494988,-0.11173858,0.049587026,0.013734457,0.09215265,0.09346393,-0.11071273,0.03832697,-0.016279304,-0.016074095,-0.036568742,0.02209938,0.005106854,-0.016706418,-0.016563356,0.0011148474,0.13882405,0.025186598,-0.03832166,-0.058007102,0.07453131,-0.08528744,-0.09092699,0.066469304,0.012564641,0.025914827,0.045179732,-0.08091218,0.0009539542,0.0823821,0.03938095,0.027783072,-0.0628098,-0.04092705,-0.11538939,-0.016009986,-0.12510419,-0.06396185,0.098724596,0.087043375,-0.07503097,0.06465379,-0.010103967,0.045526743,0.008928851,0.0073250984,0.028315512,0.041189224,0.06962226,0.027989436,0.06549081,1.10265124e-32,0.04598776,0.0019366678,-0.022342814,0.10999363,0.066531785,-0.055454902,0.025694685,0.007066083,-0.06442586,0.015125906,-0.0011616668,0.09600771,-0.099453956,0.048973955,0.09067891,-0.011612554,-0.03770538,0.04620274,-0.04035261,0.035638623,-0.0035626518,-0.020099808,0.0136266565,-0.029624373,0.0314054,0.08074441,-0.08059296,-0.031873845,0.095295236,0.019117016,-0.034793545,-0.0067459424,0.022193518,-0.051184475,-0.03282023,-0.022289267,-0.020143613,-0.09904797,-0.0059121656,0.06431167,-0.012478957,0.0773403,-0.055861447,-0.019186547,0.037465032,-0.053547036,0.06304281,-0.080212384,-0.07768172,0.035068363,-0.10585943,0.011989287,0.03832979,0.05806965,-0.03253451,-0.053941175,0.017984534,-0.019449018,-0.011277967,0.030832704,0.073970884,-0.01855924,-0.031493083,-0.025109256,0.008503676,0.023333166,0.04530765,0.04203119,-0.04760648,0.0140802385,-0.045767892,-0.07777034,0.05646989,-0.091558546,0.023167603,0.030500028,-0.04723351,-0.052001696,-0.043036424,-0.013533902,0.032182828,0.008226245,-0.088565595,-0.013745815,0.055239,0.045937587,0.019854138,-0.07632496,-0.051222812,0.032718875,-0.060626294,-0.011420379,0.08474481,0.00023378046,0.085513964,-1.02490265e-32,-0.024206819,-0.042059947,-0.044640128,0.023713287,0.017424596,-0.0005320202,-0.0741771,0.052514695,-0.008208135,0.041696366,0.020248532,0.06413432,-0.03423553,-0.020437388,-0.010741434,-0.12940489,0.014573772,-0.01059355,0.0153763825,0.0077007376,0.056861673,0.030469941,0.006032642,-0.07085577,0.056612454,0.016681947,-0.067160286,0.0042630434,0.037345435,0.028792854,0.082509935,0.04444854,0.074109934,0.026739314,0.026067581,0.027476532,0.05564353,-0.002845144,-0.09370662,-0.026956657,0.015821751,-0.032048967,-0.0765968,0.035595484,0.036294155,0.06689415,-0.048790835,-0.14474395,0.056353018,-0.005792414,-0.007973277,-0.049350083,-0.021013182,-0.11849957,-0.038113315,-0.024313293,-0.10651925,-0.044663105,0.012678074,-0.03336058,0.007688244,0.007822114,-0.08505114,0.045796193,0.06955062,-0.03485236,0.07513988,0.02714244,-0.07813586,-0.049623363,-0.1247487,0.029612672,-0.02794271,0.027893271,0.023086019,-0.043418247,-0.027257763,-0.012174801,-0.0090782605,0.04638109,-0.007522428,0.028843844,-0.02578247,0.015864925,-0.0037319078,0.04739585,0.014548029,0.014111651,-0.033878952,-0.031620435,0.060236674,0.037863933,0.021610882,0.010786282,-0.023342919,-4.391468e-08,-0.017219689,0.007706679,0.044203304,-0.008962491,0.06495953,-0.043289416,-0.021557098,0.0042392067,0.018710094,0.0531248,-0.025506476,0.005627694,-0.037937064,0.028912993,0.100968376,0.01946588,0.044148136,0.06669395,-0.021787561,-0.016285019,0.06964147,0.027776897,-0.000710509,-0.083751425,-0.04589775,-0.0133439535,-0.022991674,-0.015651667,-0.028364033,0.063238256,0.037958685,-0.00509633,0.014260051,-0.021548823,0.030322371,-0.010043515,0.09031021,0.014793206,-0.013774775,-0.022303553,0.017572306,0.06338079,0.026667416,0.016282892,0.0013764394,0.032055695,-0.03648578,-0.058780126,-0.04087407,-0.10134787,-0.00813706,0.038673516,-0.018549291,0.01605718,0.092291065,0.03270315,0.060171932,0.0048737256,0.044566996,-0.004634186,0.11934728,-0.0068727927,-0.13807657,0.02735926
ACE COMBAT™ 7: SKIES UNKNOWN,I never play anything series one fun dogfighting get little irritate honestly real complaint bad storytelling like bad metal gear solid ripoff must japanese thing,25,162,-0.047840733,-0.01411695,0.06704103,-0.024410533,-0.06911166,0.06350695,0.044910036,-0.018933486,0.019989321,0.013892018,0.030075748,-0.040758163,0.011624518,0.0646438,0.016429586,-0.06806891,0.0773327,-0.003053264,0.054471225,-0.03753848,-0.00077351346,-0.024190314,0.012093864,0.015359119,-0.026008533,-0.0084745055,-0.010047071,0.053400464,-0.02327002,-0.043484088,-0.07266181,0.080614865,0.0031165625,-0.016980872,-0.021423414,-0.005881049,0.032537002,0.0072217197,-0.08710929,-0.019037422,-0.076081306,0.073896416,0.08814865,-0.103969716,0.03762965,-0.0463031,-0.067418434,-0.08226084,0.04185031,0.030267354,-0.023787003,0.01323767,0.08694685,0.033446103,0.0817515,-0.12938802,-0.06150875,0.096466154,0.017612414,-0.008128155,-0.03780599,-0.011302165,-0.003960414,0.002216064,0.00738576,-0.04303504,0.015134617,0.12444957,-0.0031107275,0.002771942,-0.04797535,-0.024584495,0.12614837,0.03516896,-0.05118899,0.050142884,-0.034399994,-0.11148293,0.0064953277,0.007466592,-0.02666546,-0.0241194,-0.053481553,0.04923701,0.043329783,-0.032776847,0.017602913,-0.05060454,0.034298062,0.048711114,0.016144093,0.026456995,0.15823825,0.05057636,-0.011488347,0.0135029005,-0.034265857,0.023831291,0.021015653,0.044742737,0.029725507,-0.035174973,0.009145256,-0.026663566,0.1274575,0.00975293,0.015313857,-0.043700103,-0.018554034,-0.00341312,-0.052404262,-0.002673149,-0.045091137,-0.035755344,0.032646213,0.06788083,0.011757231,-0.03458059,-0.13814344,-0.0013743498,0.080200784,0.012826669,-0.08334988,0.029411077,0.06962283,-0.01713833,-0.003200291,4.5459125e-33,0.008053522,-0.03469402,-0.06946377,0.0021393197,0.018771786,-0.046581246,0.0011360261,-0.0043120086,-0.07432015,0.04936981,-0.05155841,0.097848706,-0.11057061,-0.088225745,0.0075459536,-0.024022663,-0.054907337,-0.015249455,0.056012124,0.035579003,0.033610348,0.023629896,-0.0122267045,-0.046250712,-0.02371071,0.09703808,0.010200197,-0.10297187,-0.0073209605,0.04275163,-0.045138657,-0.06547411,-0.0015636106,-0.040363863,0.018165383,0.011698249,0.006214698,-0.0456423,-0.030432267,0.09536731,0.03206979,-0.0068380544,-0.122285776,0.055151466,0.044308223,-0.012578469,0.037915986,-0.04470865,-0.042629343,0.07350244,-0.058636952,0.0062608914,0.0933798,0.03248349,0.06253332,-0.01703403,0.08132798,-0.068460315,-0.02575073,0.06966681,-0.032779716,0.0076423106,-0.034479134,-0.0076218615,0.031752955,-0.029476011,0.018837348,0.005210412,-0.087971404,-0.07991106,0.025871981,-0.0526212,0.035157032,-0.06891955,0.01896354,-0.024275942,-0.028496593,-0.0076825726,-0.003387211,-0.02798274,0.0009459268,0.022096274,-0.03425963,0.052449115,0.009231329,0.012152678,0.100146465,-0.03477912,0.029630356,-0.006260982,-0.0053742225,-0.106814936,0.08603596,-0.0042401287,0.05342916,-4.1945033e-33,0.02366107,-0.030896654,-0.024882892,0.054695718,-0.021493694,0.026665801,-0.11093399,0.081759945,0.06592536,0.04549451,-0.004288164,-0.020865107,-0.03852112,0.017240845,0.045114398,-0.12907407,0.01794391,0.030617205,0.021937484,-0.060756173,0.04614458,0.023020063,-0.030471014,-0.04505593,0.019294154,0.06139467,-0.0441279,-0.0048465612,-0.019374,0.041814975,0.047158383,-0.0036456108,-0.015311592,-0.018440764,0.031187221,0.020342086,0.031378847,0.024482287,-0.074336864,-0.11277404,-0.040321406,-0.03527359,-0.08359062,0.054527644,-0.044327382,-0.0079625165,-0.00036679333,-0.064455114,0.0098181525,-0.026404737,-0.082475916,-0.015052791,-0.029388892,-0.12810662,-0.078332305,0.03591973,-0.025478674,-0.0182549,-0.042903546,0.020992793,0.024811728,-0.04395365,-0.04258769,0.05353018,0.022805542,-0.03555863,0.066411875,-0.028758941,0.023837723,-0.09794708,-0.08234597,0.055688404,-0.029679637,-0.023560476,0.038741857,0.018934045,-0.01156729,0.043716483,0.08965504,0.031190865,0.05709224,0.0048069,-0.0155478325,0.04489007,0.012636259,0.10738967,-0.034828924,0.11226359,0.003459952,0.0009280185,0.10114537,0.025879562,0.073240705,0.033838518,-0.01284222,-2.6403537e-08,-0.08383564,-0.049422964,0.035428163,-0.024201075,0.0041210707,0.03928575,-0.09789001,0.014910737,-0.016140383,0.0847558,0.09262891,0.024206439,-0.04185871,-0.038151845,0.028929606,0.028072957,0.09594034,0.0356762,-0.04289485,0.07469303,0.0050507626,0.031840283,0.008242433,-0.1395746,-0.11256595,0.03721789,-0.043999873,-0.025495317,0.009327649,0.029197142,0.009626635,0.0063636936,-0.054516904,-0.007778794,0.0040577753,-0.035447657,0.06061559,-0.015976984,-0.046506505,-0.004168383,-0.02734261,0.032968562,0.015582304,0.0200176,-0.012593958,0.05009676,0.010415846,-0.11613187,0.04398095,-0.098893225,0.020459954,-0.03907857,-0.05080738,-0.027074272,0.051349275,0.055385385,0.05372504,-0.0228433,0.0065129525,0.040101588,0.0290151,-0.048192,-0.03452716,0.07881363
