Arketipe,total_game,total_achievement,total_playtime,topic_count_1,topic_count_2,topic_count_3,topic_count_4,genre_count_1,genre_count_2,genre_count_9,genre_count_13,genre_count_15,genre_count_17,topic_count_1_prop,topic_count_2_prop,topic_count_3_prop,topic_count_4_prop,genre_count_1_prop,genre_count_2_prop,genre_count_9_prop,genre_count_13_prop,genre_count_15_prop,genre_count_17_prop
Arketipe_1,0.10638208152075919,0.15793992141676608,0.2626463600368922,0.0,0.07566800535404818,0.012993545890238207,0.9113384487557137,0.06368185942625378,0.2812711169210492,0.9391766847188933,0.8017920802187453,0.060410596937379143,0.8536676617776793,0.0,0.07105410258855743,0.011943562383956333,0.6485081038444822,0.05925318511951609,0.20109437117315274,0.6591836242093256,0.5691731724831711,0.054657206752866845,0.6306601339091018
Arketipe_2,0.09014639042008891,0.1641691338267113,0.37701804787800586,0.0008737718122404976,0.06208882134704645,0.8306533369551704,0.10638406988554269,0.9588086498680768,0.8386855889278374,0.29582707764113975,0.7453642724907835,0.0,0.16131441107216263,0.0006478698315149056,0.05196564395350627,0.7433810329745908,0.07961428862785282,0.7235054965993616,0.6262925316091453,0.17293557092243247,0.6172205365585623,0.0,0.13531789371337008
Arketipe_3,0.14081374713508804,0.25028382265281823,0.28650522263400435,0.8932159903644307,0.0027347670016249184,0.04012118685447993,0.06392805577946464,0.9722929099666785,0.965984809494382,1.0,0.013907230987497174,0.034015190505617895,0.013799859045824404,0.6402400747831835,0.0015680925772783574,0.027705301276939816,0.0331304085285186,0.6779706796405576,0.6721292312607229,0.6974154707110066,0.009427236058137726,0.034015190505617895,0.010401333783438731
Arketipe_4,0.25163801544544595,0.22916627202433568,0.2697105012593991,0.012727253277918203,0.026836230864912235,0.013684387110545943,0.9467521287466237,0.9361681482396633,0.16113602490170653,0.9361309095431896,0.0370328595918983,0.07044253021158438,0.8590895275119581,0.011096210927330862,0.015363492762812209,0.009998950280280888,0.5196538859553769,0.4946987824026895,0.06564360932507693,0.4941805253999647,0.03555060216888249,0.05560880710888065,0.4981203582052416
Arketipe_5,0.09630633378576853,0.14621359688669405,0.3517797670380873,0.0,0.8937103510745569,0.04777197528642938,0.05851767363901373,0.9511027180100805,0.9069592938337582,0.8692374611502138,0.12290913909609527,0.05175037017376673,0.09804101773608528,0.0,0.7156464093015209,0.03434240350031965,0.02752057754942431,0.7172843363027486,0.7036491529943003,0.6675090222517724,0.1073656280720788,0.0292418448565522,0.07365735400588815
