Steamid,total_game,total_achievement,total_playtime,topic_count_1,topic_count_2,topic_count_3,topic_count_4,genre_count_1,genre_count_2,genre_count_9,genre_count_13,genre_count_15,genre_count_17,topic_count_1_prop,topic_count_2_prop,topic_count_3_prop,topic_count_4_prop,genre_count_1_prop,genre_count_2_prop,genre_count_9_prop,genre_count_13_prop,genre_count_15_prop,genre_count_17_prop
76561197998383791,-0.3435008153560533,0.2007477104224364,1.5810147178509577,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,1.2280149542456011,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,0.47338039707869484,0.6662969784824753,0.4011252455565601,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561197999259031,-0.6241378961652841,-0.6087904899452958,-0.21917019521708023,-0.7433919416750281,-0.3960590171906697,-0.3668996928526714,1.2510864843424485,0.4787135538781688,-1.3964240043768943,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,1.3451854182690988,-0.6944784178907123,-0.38626533885220726,-0.356392548066193,1.896463492356697,0.9021185973712822,-1.2208396822196024,0.8751832633935988,-0.5434447501203772,-0.22542955918706883,1.8316473469718024
76561197999482693,-0.8365119032641611,-0.6582169479404806,-0.21840940266494124,-0.7433919416750281,-0.3960590171906697,-0.3668996928526714,1.2510864843424485,0.4787135538781688,-1.3964240043768943,-2.7255405754769875,1.7928429140015905,-0.23145502494313788,1.3451854182690988,-0.6944784178907123,-0.38626533885220726,-0.356392548066193,2.3693808845102886,1.3626290269793615,-1.2208396822196024,-1.9435400859077119,2.4673536487502963,-0.22542955918706883,2.287323510171526
76561198002458772,-0.2448985977744317,0.27320785758042543,-0.280987133415089,-0.7433919416750281,-0.3960590171906697,-0.3668996928526714,1.2510864843424485,-2.0889318714683736,-1.3964240043768943,0.36689969285267143,1.7928429140015905,-0.23145502494313788,1.3451854182690988,-0.6944784178907123,-0.38626533885220726,-0.356392548066193,1.3346747447800051,-1.6471355665305885,-1.2208396822196024,0.27030700817872505,1.4594468886133327,-0.22542955918706883,1.2903398263099597
76561198003412713,-0.5103661066480283,-0.12652262309907739,3.103626229967341,-0.7433919416750281,-0.3960590171906697,2.7255405754769875,-0.7993052538854534,0.4787135538781688,-1.3964240043768943,-2.7255405754769875,1.7928429140015905,-0.23145502494313788,1.3451854182690988,-0.6944784178907123,-0.38626533885220726,2.916943673151698,-0.7214720713506865,0.7089932819241709,-1.2208396822196024,-1.9435400859077119,1.8134933904096955,-0.22542955918706883,1.64054938891997
76561198004559773,-0.6165531101974667,0.14364335603965,0.3257338586531718,-0.7433919416750281,-0.3960590171906697,2.7255405754769875,-0.7993052538854534,0.4787135538781688,0.7161148740394329,-2.7255405754769875,1.7928429140015905,-0.23145502494313788,-0.7433919416750281,-0.6944784178907123,-0.38626533885220726,3.1660018638965366,-0.7214720713506865,0.8882639551761633,1.0355193686198383,-1.9435400859077119,1.9928256402326356,-0.22542955918706883,-0.6908456993123843
76561198006756264,0.043323269002616384,0.13980440784584924,0.09347227855305437,-0.7433919416750281,-0.3960590171906697,-0.3668996928526714,1.2510864843424485,0.4787135538781688,-1.3964240043768943,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,1.3451854182690988,-0.6944784178907123,-0.38626533885220726,-0.356392548066193,1.0463589550642622,0.07431650724816533,-1.2208396822196024,-0.04012173564151343,-0.5434447501203772,-0.22542955918706883,1.0125352138610701
76561198006906614,4.571440491789392,0.2362579812150934,-1.232036054997464,-0.7433919416750281,-0.3960590171906697,-0.3668996928526714,1.2510864843424485,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,-0.6944784178907123,-0.38626533885220726,-0.356392548066193,-0.16953404351836976,-1.1096776034038118,-0.7425331553135457,-1.3492700710204544,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198009353718,-0.36625517325950435,0.9373458951079543,0.9996058732645616,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,1.2545932036299743,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,0.5026962859765188,0.692386425404624,0.43353997364131946,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198011413162,-0.6317226821331009,-0.3251881921282658,1.5806938388992327,-0.7433919416750281,-0.3960590171906697,2.7255405754769875,-0.7993052538854534,0.4787135538781688,0.7161148740394329,-2.7255405754769875,1.7928429140015905,-0.23145502494313788,-0.7433919416750281,-0.6944784178907123,-0.38626533885220726,3.204709494797226,-0.7214720713506865,0.916125488381732,1.0603145230246678,-1.9435400859077119,2.0206967434233283,-0.22542955918706883,-0.6908456993123843
76561198011778207,-0.1614659521284443,-0.6294248364869747,1.633357222582161,-0.7433919416750281,2.5248762345905194,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,-0.6944784178907123,1.8946338280669388,-0.356392548066193,-0.7214720713506865,0.26480505639581453,0.4806769790691564,0.1705024260682711,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198011803825,-0.6468922540687351,-0.1634724994644096,-0.019364795786651432,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,1.6552357036092267,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,0.9446061667696466,1.0856606808607152,0.9221619858819539,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198022439862,0.6880300762670649,0.02511583055605233,-0.08478486041236998,-0.7433919416750281,-0.3960590171906697,-0.3668996928526714,1.2510864843424485,0.4787135538781688,-1.3964240043768943,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,1.3451854182690988,-0.6944784178907123,-0.38626533885220726,-0.356392548066193,0.6242644684202433,-0.3367043530641777,-1.2208396822196024,-0.49458960017136433,-0.5434447501203772,-0.22542955918706883,0.6058290969516779
76561198025583859,3.084822442097251,-0.045904711029261386,-0.8928087146261198,-0.7433919416750281,-0.3960590171906697,-0.3668996928526714,1.2510864843424485,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,-0.6944784178907123,-0.38626533885220726,-0.356392548066193,-0.008552118733943782,-0.9529190308251686,-0.603027084965946,-1.1759413166783375,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198025679656,-0.3814247451951386,-0.38853083732597843,-1.1351861186851728,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,1.272724102434818,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,0.5226947218137944,0.7101838775685702,0.45565234628828727,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198031720187,-0.7075705418112715,-0.5027395460915506,-0.07363822573084512,-0.7433919416750281,2.5248762345905194,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,-0.6944784178907123,2.8494288281726283,-0.356392548066193,-0.7214720713506865,1.06515229389989,1.1929397675156135,1.0554504543372871,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198032898393,-0.7379096856825395,-0.8861544969474,0.22973177223047198,-0.7433919416750281,-0.3960590171906697,-0.3668996928526714,1.2510864843424485,-2.0889318714683736,-1.3964240043768943,0.36689969285267143,-0.5577733510227171,4.320493798938573,1.3451854182690988,-0.6944784178907123,-0.38626533885220726,-0.356392548066193,2.1302077391162846,-1.6471355665305885,-1.2208396822196024,1.1268549910097871,-0.5434447501203772,4.646850984340842,2.0568699403900332
76561198037222425,0.6576909323957971,0.2909629929767541,-0.8003781483698447,-0.7433919416750281,-0.3960590171906697,-0.3668996928526714,1.2510864843424485,-2.0889318714683736,-1.3964240043768943,0.36689969285267143,1.7928429140015905,-0.23145502494313788,1.3451854182690988,-0.6944784178907123,-0.38626533885220726,-0.356392548066193,0.6395569290994585,-1.6471355665305885,-1.2208396822196024,-0.4781242537425419,0.7823329539277887,-0.22542955918706883,0.620564037818315
76561198037246903,-0.12354202228935889,3.429303141408864,1.2141743319295968,-0.7433919416750281,-0.3960590171906697,-0.3668996928526714,1.2510864843424485,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,-0.6944784178907123,-0.38626533885220726,-0.356392548066193,1.202552861012571,0.2264126744093403,0.44650997783845814,0.12805177321734743,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198041304371,-0.791003187457259,-0.6649351072796321,-0.7523812771794227,-0.7433919416750281,-0.3960590171906697,-0.3668996928526714,1.2510864843424485,-2.0889318714683736,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,1.3451854182690988,-0.6944784178907123,-0.38626533885220726,-0.356392548066193,2.25419381783224,-1.6471355665305885,1.3578563758826159,1.260350429136635,-0.5434447501203772,-0.22542955918706883,2.1763358377683995
76561198045196300,2.0912154803132186,1.218068981779634,-0.8834444120419024,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,0.08731186283015455,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,-0.7848185388151683,-0.45342736178622506,-0.9900717440922964,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198046731438,-0.3965943171307723,-0.36357767406627345,0.36008346590428286,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,1.2911954876021938,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,0.543068715131582,0.7283155541862996,0.47817997475961116,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
