Steam ID,Arketipe 1,Arketipe 2,Arketipe 3,Arketipe 4
76561197960269409,9.595489630755289,1.349935375072156,14.040678477074641,0.0
76561197962437769,0.0,8.08709053249131,2.662179459299026,21.16097334976113
76561197977935089,10.272163794164655,0.0,18.395207050590766,11.104624585504956
76561197983588742,10.05731013244391,5.290586803272408,0.0,0.2827466955608945
76561197985705149,0.0,7.519959552072029,6.809934221594979,19.626035454386756
76561197986997483,9.584648746789195,17.33984982702546,0.0,20.497344738883392
76561197992783558,19.468544599516918,26.183982970474347,10.294556562624471,0.0
76561197992939661,0.45768756217798084,0.0,6.369392323460881,10.921275105155278
76561197996907347,0.7991173032428556,6.06431121267302,0.0,15.81927750061033
76561197998383791,0.0,5.539051403876884,3.214769045192517,16.169884146524407
76561198004559773,0.0,3.2161242717758918,2.678379426698432,6.7745279701811585
76561198006756264,8.921450014856752,2.7641572011731075,3.801822993580159,0.0
76561198011778207,7.26428153039026,0.0,0.5059942182231166,8.277559518002144
76561198012450682,10.6203220893911,0.0,14.933535358276224,11.490843167224178
76561198037222425,14.007244863414005,14.640395548258459,0.0,17.027145083086335
76561198037246903,74.31047516834245,56.962667541703176,68.30663439946626,0.0
76561198040729539,24.48655686561457,23.34913500974916,28.565883683797267,0.0
76561198042114922,0.0,0.9886865112771746,7.037791410842863,1.2960667773580643
76561198043040051,0.0,10.668603706264395,26.072244431723423,22.84115612665076
76561198046731438,4.783384355678362,0.0,16.060831610353894,3.834528350275117
76561198049611174,0.0,7.177602331552931,10.833583604737012,18.180350177391215
76561198061669144,1.7384291425890188,0.0,1.005162438906711,14.489853438711172
76561198064055378,4.878542669246767,0.0,9.239279793484357,9.67544708308522
76561198064800033,44.52311402156773,60.929487655792315,29.25463092306361,0.0
76561198068123705,0.38107393081092117,5.077217947582164,0.0,16.08347108251563
76561198088342032,6.006775117812638,11.249329426308623,0.0,10.586321026776137
76561198121696622,0.0,9.658289805512482,14.913237885995605,25.377168483638197
76561198147075448,1.7170997567817996,6.267478447205218,0.0,9.406847219894793
76561198151246013,12.722389873736466,7.435401272677561,19.40791870404858,0.0
76561198159956177,0.0,7.345332253856698,1.4045510000679557,13.100473898675132
76561198192893105,10.252548147873588,2.180540819400105,0.0,8.72889339351775
76561198201248007,0.0,4.6217334809418675,3.8996952263082005,16.636852280296477
76561198328154513,0.0,7.970128798266802,27.320823214544014,20.645442610611326
76561198336656213,0.0,8.086324324188341,7.718808330883861,25.541242361742047
76561198354879869,13.268661838681801,12.254484523256263,0.0,15.587954298421705
76561198379680951,7.46296301303183,0.3292943919430856,0.0,5.379826728005204
76561198380925613,23.80339352131446,0.0,43.026880675613164,3.2588643621503075
76561198397520727,6.2408845305055785,6.993217724614364,0.0,15.332723963848215
76561198731493400,0.8314100635424928,0.0,15.947823046669654,14.338904979754487
76561198796747013,0.0,3.915256045224395,4.225157154063713,16.05536896073201
76561198826718196,35.88833235559598,55.85726082265059,30.668175190425355,0.0
76561198885069362,17.781418596358794,23.647831964717625,13.25883360629478,0.0
76561199027285610,1.5400799404391403,5.8631239038715375,0.0,9.559182816401615
76561199131606199,16.42245425083712,17.133095277122685,19.29737761393462,0.0
