UserID,Page,Game,Genre,Rating,Review,Playtime,PostedDate
76561198041304371,4,Eternal Return,"Indie, Strategy, Free To Play",Recommended,"League of Legends, Battlerite and Crunchyroll had a baby, and this is it",1.6 hrs on record																					(0.6 hrs at review time),N/A
76561198041304371,4,Fall Guys,"Action, Casual, Indie, Massively Multiplayer, Sports",Recommended,Haha bean goes whee,58.9 hrs on record																					(10.1 hrs at review time),N/A
76561198041304371,4,Among Us,Casual,Recommended,Good simple fun,11.4 hrs on record																					(3.4 hrs at review time),N/A
76561198041304371,4,Divinity: Original Sin 2 - Definitive Edition,"Adventure, RPG, Strategy",Recommended,Very good,90.2 hrs on record																					(72.3 hrs at review time),N/A
76561198041304371,4,Oxygen Not Included,"Indie, Simulation",Recommended,Pretty good,180.4 hrs on record																					(117.3 hrs at review time),N/A
76561198041304371,4,Orcs Must Die! 2,"Action, Adventure, Indie, RPG, Strategy",Recommended,Very good,5.9 hrs on record,N/A
76561198041304371,4,Factorio,"Casual, Indie, Simulation, Strategy",Recommended,Very good,116.1 hrs on record																					(72.0 hrs at review time),N/A
76561198041304371,4,Sunless Skies: Sovereign Edition,"Adventure, Indie, RPG",Recommended,"Fantabulous writing in a sensorial setting, would go mad and eat my crew again",39.1 hrs on record																					(5.9 hrs at review time),N/A
76561198041304371,4,SUNLESS SEA,"Adventure, Indie, RPG",Recommended,10/10 would sink to the bottom of the zee again,69.4 hrs on record																					(26.6 hrs at review time),N/A
76561198041304371,5,Slay the Spire,"Indie, Strategy",Recommended,(Y),190.7 hrs on record																					(113.3 hrs at review time),N/A
76561198041304371,5,Legend of Keepers: Prologue,"Free To Play, Indie, RPG, Strategy",Recommended,V good,3.0 hrs on record,N/A
76561198041304371,5,Druidstone: The Secret of the Menhir Forest,"Adventure, Indie, Strategy",Recommended,Fantastic game,16.0 hrs on record,N/A
76561198041304371,5,Stick Fight: The Game,"Action, Casual, Indie",Recommended,V good,6.6 hrs on record																					(3.7 hrs at review time),N/A
76561198041304371,5,Age of Rivals,"Indie, Strategy",Recommended,"Love it, simple but good mechanics. And oddly no freemium mechanic, i was surprised at first when i saw i needed gold to unlock in game stuff... and then PLEASANTLY surprised when i saw you couldn't spend money on gold! It all comes from playing the game, challenges, online, AI, etc. Back to the good old days of when you had to play instead of pay for more in game content. Solid online multiplayer experience too, enjoying it so far",23.3 hrs on record																					(9.6 hrs at review time),N/A
76561198041304371,5,We Were Here,"Action, Adventure, Indie, Free To Play",Recommended,"Great game, freaked me out, good coop experience for a couple hours",3.4 hrs on record																					(1.6 hrs at review time),N/A
76561198041304371,5,Hammerwatch,"Action, Adventure, Indie, RPG",Recommended,"Decent game, challenging and fun",6.0 hrs on record																					(5.1 hrs at review time),N/A
