UserID,Page,Game,Rating,Review,Playtime,PostedDate
76561198808012262,1,ELDEN RING Shadow of the Erdtree,Recommended,"Just a downgrade of the base game in every way, especially bosses.",0.0 hrs on record,N/A
76561198808012262,1,DARK SOULS™ II,Recommended,my pride is in shambles 10/10,25.0 hrs on record																					(10.6 hrs at review time),N/A
76561198808012262,1,Dead Rising 2: Off the Record,Recommended,Fantastic,48.1 hrs on record																					(46.9 hrs at review time),N/A
76561198808012262,1,Devil May Cry HD Collection,Recommended,dante and leon would get along or hate each other. no in betweens,23.1 hrs on record																					(4.4 hrs at review time),N/A
76561198808012262,1,Resident Evil 3,Recommended,cool,6.6 hrs on record																					(3.2 hrs at review time),N/A
76561198808012262,1,Resident Evil 2,Recommended,Absolutely perfect,20.2 hrs on record																					(11.8 hrs at review time),N/A
76561198808012262,1,DRAGON BALL FighterZ,Recommended,got ♥♥♥♥ on like 4 or 6 times in a row in ranked by the same dude but it was fun,13.7 hrs on record																					(3.0 hrs at review time),N/A
76561198808012262,1,JoJo's Bizarre Adventure: All-Star Battle R,Recommended,Guys there are JoJo references everywhere,16.7 hrs on record																					(3.3 hrs at review time),N/A
76561198808012262,1,Fable Anniversary,Recommended,Great,6.3 hrs on record																					(5.7 hrs at review time),N/A
76561198808012262,2,Sniper Elite V2 Remastered,Recommended,This video game specifically causes violence 10/10,4.0 hrs on record																					(3.2 hrs at review time),N/A
76561198808012262,2,NARUTO: Ultimate Ninja STORM,Recommended,nice,5.4 hrs on record																					(3.2 hrs at review time),N/A
76561198808012262,2,UNCHARTED™: Legacy of Thieves Collection,Recommended,dude raider 4 and hotter tomb raider in one package? sign me up,6.4 hrs on record																					(3.9 hrs at review time),N/A
76561198808012262,2,Marvel’s Spider-Man Remastered,Recommended,pigeon catching simulator,14.0 hrs on record																					(5.5 hrs at review time),N/A
76561198808012262,2,Days Gone,Recommended,basically the last of us for pc with open world biking,8.8 hrs on record																					(4.3 hrs at review time),N/A
76561198808012262,2,LEGO® Batman™: The Videogame,Recommended,best superhero game,7.3 hrs on record																					(2.9 hrs at review time),N/A
76561198808012262,2,LEGO® Batman™ 2: DC Super Heroes,Recommended,the best batman game ever made,7.8 hrs on record																					(4.7 hrs at review time),N/A
76561198808012262,2,Aragami,Recommended,cool,4.8 hrs on record,N/A
76561198808012262,2,Titanfall® 2,Recommended,the most immersive game i have ever played and also its basically a mech anime,6.8 hrs on record																					(5.6 hrs at review time),N/A
76561198808012262,2,LEGO® Star Wars™: The Skywalker Saga,Recommended,awesome,10.4 hrs on record																					(3.2 hrs at review time),N/A
76561198808012262,3,Parkour Simulator,Recommended,garbag,1.3 hrs on record,N/A
76561198808012262,3,Batman - The Telltale Series,Recommended,it really makes you FEEL like Batman,6.7 hrs on record																					(4.5 hrs at review time),N/A
76561198808012262,3,STAR WARS Jedi: Fallen Order™,Recommended,makes me want to die,19.3 hrs on record																					(4.6 hrs at review time),N/A
76561198808012262,3,Black Desert,Recommended,Dope,8.7 hrs on record																					(3.4 hrs at review time),N/A
76561198808012262,3,RuneScape ®,Recommended,"decent game but cant recommend because over half of it is locked beyond a paywall aka the membership, now why the hell would i buy a membership for a game? besides they didnt even go trough the trouble of adding wasd movement which is another reason i dont like it, also the tutorial only teaches you the stuff you would have guessed how to do anyways and completely ignores what you need to know.",6.0 hrs on record,N/A
76561198808012262,3,Dying Light 2 Stay Human: Reloaded Edition,Recommended,has a lot of glitches but an overall fun game,79.5 hrs on record																					(3.2 hrs at review time),N/A
76561198808012262,3,Hollow Knight,Recommended,honestly this game is what i missed about gaming,4.8 hrs on record																					(3.9 hrs at review time),N/A
76561198808012262,3,Celeste,Recommended,harder than getting over it,11.1 hrs on record																					(3.3 hrs at review time),N/A
76561198808012262,3,Paint the Town Red,Recommended,Blood go bonk,6.3 hrs on record																					(3.3 hrs at review time),N/A
76561198808012262,3,Ben 10: Power Trip,Recommended,best ben 10 game ever made,4.2 hrs on record																					(3.1 hrs at review time),N/A
76561198808012262,4,Tomb Raider I (1996),Recommended,big triangle tiddies,3.4 hrs on record,N/A
76561198808012262,4,Stardew Valley,Recommended,addictive as ♥♥♥♥,26.6 hrs on record																					(4.3 hrs at review time),N/A
76561198808012262,4,Valheim,Recommended,Honestly best game ever,4.8 hrs on record																					(3.1 hrs at review time),N/A
76561198808012262,4,Marvel's Avengers - The Definitive Edition,Recommended,tbh its for a really specific group of people like me,3.4 hrs on record,N/A
76561198808012262,4,Pogostuck: Rage With Your Friends,Recommended,haha pogo go BOING,4.7 hrs on record																					(3.2 hrs at review time),N/A
76561198808012262,4,Getting Over It with Bennett Foddy,Recommended,easy peasy lemon squeasy i like reezes,21.1 hrs on record																					(20.4 hrs at review time),N/A
76561198808012262,4,Quantum Break,Recommended,best game ever,6.5 hrs on record																					(4.6 hrs at review time),N/A
76561198808012262,4,Call of Duty®: Modern Warfare® 2 (2009),Recommended,the only good game with a good glock,3.8 hrs on record,N/A
76561198808012262,4,Call of Duty®: Modern Warfare® 2 (2009),Recommended,honestly the best cod,5.8 hrs on record																					(5.4 hrs at review time),N/A
76561198808012262,4,Shadow of the Tomb Raider: Definitive Edition,Recommended,where triangle boob,5.8 hrs on record																					(3.5 hrs at review time),N/A
76561198808012262,5,Green Hell,Recommended,minecraft but realistic,3.6 hrs on record,N/A
76561198808012262,5,Among Us,Recommended,amogus,7.2 hrs on record																					(5.3 hrs at review time),N/A
76561198808012262,5,Tomb Raider,Recommended,where mini shorts,8.1 hrs on record																					(4.2 hrs at review time),N/A
76561198808012262,5,Rise of the Tomb Raider™,Recommended,where dualies,11.5 hrs on record																					(5.5 hrs at review time),N/A
76561198808012262,5,Counter-Strike: Source,Recommended,no,5.4 hrs on record																					(3.2 hrs at review time),N/A
76561198808012262,5,STAR WARS™: The Old Republic™,Recommended,lighsabr,7.7 hrs on record																					(6.4 hrs at review time),N/A
76561198808012262,5,DC Universe™ Online,Recommended,no,7.3 hrs on record																					(3.1 hrs at review time),N/A
76561198808012262,5,UNDEFEATED,Recommended,best flash game ever,3.3 hrs on record																					(3.0 hrs at review time),N/A
76561198808012262,5,Team Fortress 2,Recommended,its ok,293.3 hrs on record																					(177.3 hrs at review time),N/A
76561198808012262,5,Batman™: Arkham Origins,Recommended,good,5.1 hrs on record																					(3.2 hrs at review time),N/A
76561198808012262,6,Injustice™ 2,Recommended,ok,17.1 hrs on record																					(8.6 hrs at review time),N/A
76561198808012262,6,LEGO® Marvel™ Super Heroes,Recommended,ye,15.2 hrs on record																					(7.4 hrs at review time),N/A
76561198808012262,6,LEGO® DC Super-Villains,Recommended,the only game with speedsters that isnt trash,12.1 hrs on record																					(5.2 hrs at review time),N/A
76561198808012262,6,Max Payne 3,Recommended,cool,8.4 hrs on record																					(5.2 hrs at review time),N/A
76561198808012262,6,Mad Max,Recommended,good gam,4.5 hrs on record																					(3.2 hrs at review time),N/A
76561198808012262,6,Grand Theft Auto: San Andreas,Recommended,k,6.3 hrs on record																					(3.0 hrs at review time),N/A
76561198808012262,6,Project Zomboid,Recommended,Favorite game,24.2 hrs on record																					(4.9 hrs at review time),N/A
76561198808012262,6,Vector,Recommended,best mobile game ive ever played,2.1 hrs on record																					(1.1 hrs at review time),N/A
76561198808012262,6,LEGO® Marvel Super Heroes 2,Recommended,yes,12.8 hrs on record																					(11.4 hrs at review time),N/A
76561198808012262,6,LEGO® MARVEL's Avengers,Recommended,literally the only game that has quicksilver,10.1 hrs on record																					(3.1 hrs at review time),N/A
76561198808012262,7,Don't Starve Together,Recommended,i starved alone :(,3.6 hrs on record																					(3.1 hrs at review time),N/A
76561198808012262,7,Mirror's Edge™,Recommended,hardcore parkour,5.1 hrs on record																					(3.1 hrs at review time),N/A
76561198808012262,7,Dying Light,Recommended,can kill zombie with an egyptian sword,134.9 hrs on record																					(68.2 hrs at review time),N/A
76561198808012262,7,DEAD RISING®,Recommended,its a bit hard but fun,20.4 hrs on record																					(8.9 hrs at review time),N/A
76561198808012262,7,Left 4 Dead 2,Recommended,zombie brains go brrr,7.7 hrs on record																					(6.6 hrs at review time),N/A
76561198808012262,7,Dead Rising 4,Recommended,brainz,23.9 hrs on record																					(22.3 hrs at review time),N/A
76561198808012262,7,Dead Rising 3 Apocalypse Edition,Recommended,yes,18.8 hrs on record																					(12.7 hrs at review time),N/A
76561198808012262,7,Dead Rising® 2,Recommended,bob,41.2 hrs on record																					(11.4 hrs at review time),N/A
76561198808012262,7,DOOM,Recommended,dis game make  my brain go: mhhmmmh yes das de good stuff,8.8 hrs on record																					(6.7 hrs at review time),N/A
76561198808012262,7,Wallpaper Engine,Recommended,i can make ricardo go dance dance,8.1 hrs on record																					(3.4 hrs at review time),N/A
76561198808012262,8,Saints Row: The Third,Recommended,its alright i guess,91.6 hrs on record																					(90.8 hrs at review time),N/A
76561198808012262,8,Saints Row 2,Recommended,its cool,12.7 hrs on record																					(5.1 hrs at review time),N/A
76561198808012262,8,Just Cause™ 3,Recommended,ok,35.4 hrs on record																					(34.5 hrs at review time),N/A
76561198808012262,8,Splitgate,Recommended,no,7.5 hrs on record																					(4.2 hrs at review time),N/A
76561198808012262,8,LEGO® STAR WARS™: The Force Awakens,Recommended,cool,13.4 hrs on record																					(12.5 hrs at review time),N/A
76561198808012262,8,LEGO® Indiana Jones™: The Original Adventures,Recommended,amazing,6.3 hrs on record																					(3.7 hrs at review time),N/A
76561198808012262,8,LEGO® Star Wars™ - The Complete Saga,Recommended,epic game rly gud,10.3 hrs on record																					(3.1 hrs at review time),N/A
76561198808012262,8,Assassin's Creed® III Remastered,Recommended,cool,12.8 hrs on record																					(10.9 hrs at review time),N/A
76561198808012262,8,LEGO® Star Wars™ III - The Clone Wars™,Recommended,good,6.1 hrs on record																					(3.0 hrs at review time),N/A
76561198808012262,8,STAR WARS™: The Force Unleashed™ II,Recommended,cool,4.5 hrs on record																					(3.9 hrs at review time),N/A
76561198808012262,9,Warface: Clutch,Recommended,its fun,23.7 hrs on record																					(8.6 hrs at review time),N/A
76561198808012262,9,Watch_Dogs® 2,Recommended,e,57.6 hrs on record																					(50.5 hrs at review time),N/A
76561198808012262,9,Human Fall Flat,Recommended,pp big,96.7 hrs on record																					(59.2 hrs at review time),N/A
76561198380925613,1,Yu-Gi-Oh! Master Duel,Recommended,There is no Arabic translation,61.8 hrs on record																					(3.4 hrs at review time),N/A
76561198380925613,1,eFootball™,Recommended,passing is very bad,653.0 hrs on record																					(3.3 hrs at review time),N/A
76561198380925613,1,Counter-Strike 2,Recommended,kk,35.6 hrs on record																					(31.1 hrs at review time),N/A
76561198380925613,1,Max Payne 3,Recommended,gg,64.6 hrs on record																					(11.9 hrs at review time),N/A
76561198276007139,1,Squad 44,Recommended,this shi good mane,22.6 hrs on record																					(18.9 hrs at review time),N/A
76561198276007139,1,Worms Reloaded,Recommended,"If worms has a million fans, then I am one of them. If worms has ten fans, then I am one of them. If worms has only one fan then that is me. If worms has no fans, then that means I am no longer alive. If the world is against worms, then I am against the world. -Sun Tzu",33.3 hrs on record																					(10.8 hrs at review time),N/A
76561198276007139,1,Femboys & Fries,Recommended,There were no fries ♥♥♥♥ this game,0.1 hrs on record,N/A
76561198276007139,1,Baldur's Gate 3,Recommended,DWARF PENIS,92.8 hrs on record																					(1.9 hrs at review time),N/A
76561198276007139,1,Sid Meier's Civilization IV: Colonization,Recommended,this made me really sexually aroused,0.3 hrs on record																					(0.2 hrs at review time),N/A
76561198276007139,1,Total War Saga: FALL OF THE SAMURAI – The Obama Faction Pack,Recommended,This is a pretty good Obama game,0.0 hrs on record,N/A
76561198276007139,1,Call of Duty®,Recommended,New gamemode came out 30 gb update,63.5 hrs on record																					(32.7 hrs at review time),N/A
76561198276007139,1,Project Zomboid,Recommended,This is like that episode from walking dead,33.5 hrs on record																					(22.9 hrs at review time),N/A
76561198276007139,1,Stronghold Crusader 2,Recommended,Reminds me of my time in the kingdom of Jerusalem,6.2 hrs on record																					(6.0 hrs at review time),N/A
76561198276007139,1,SuperPower 2 Steam Edition,Recommended,Nuked Palestine,12.0 hrs on record																					(8.1 hrs at review time),N/A
76561198276007139,2,Five Nights at Freddy's,Recommended,"Jest ok. 1970r. William Afton (mąż oraz ojciec trójki dzieci - Michael'a, Evan'a oraz Elizabeth) oraz Henry Emily (mąż oraz ojciec Charlotte) otwierają restaurację o nazwie Fredbear's Family Diner. Nie była to taka zwykła restauracja, ponieważ były w niej animatroniki - coś, czego inne restauracje w tamtych czasach nie miały. Animatroniki miały również funkcję zwykłego stroju, który może być noszony przez pracowników. Lokal cieszył się sporą popularnością. Po jakimś czasie Fazbear Entertaiment decyduje się na sfinansowanie projektu Williama oraz Henry'ego. Około roku 1980 Fazbear Entertaiment otwiera nowe Fredbear's Family Diner; warto wspomnieć, że powtarzają tam się stare animatroniki - Springbonnie (królik) oraz Fredbear (niedźwiedź); na marginesie warto dodać, że Evan (syn Williama) bał się animatroników. W 1983 podczas imprezy urodzinowej Evana w Fredbear's Family Diner Mike postanowił ze swoimi przyjaciółmi, że zaczną straszyć Evana tylko po to, by później ""dał buziaka"" Fredbear'owi. Nie wiedzieli jednak, że animatroniki psują się pod wpływem wilgoci więc podczas ""pocałunku"" łzy Evana zepsuły mechanikę Fredbear'a, przez co szczęka Fredbear'a zacisnęła się, a głowa Evana została zmiażdżona. Na to wydarzenie mówi się ""The Bite of '83"", a w śpiączce Evana pojawiały się koszmary powiązane z animatronikami. Evan zmarł; Mike nie chciał przyznać się do winy więc zawsze kłamał ojcu, że to Fredbear zaatakował Evana. William był wściekły na Henry'ego, Obwiniał go o wszystko, co stało się Evanowi. W zemście William postanowił, że zamorduje jedyne dziecko Henry'ego - Charlotte. Obmyślił on cały plan jak popełnić tę zbrodnię. Wszystko stało się na tyłach Fredbear's-ów gdzie była Marionetka - animatronik stworzony przez Henry'ego, który miał chronić Charlotte. Henry był załamany, gdy dowiedział się o śmierci swojego jedynego dziecka, a dusza Charlotte przejęła Marionetkę. Jednak dla Williama to nie było wystarczające; Któregoś wieczoru w nowym lokalu Fredbear's-ów postanowił, że uprowadzi piątkę dzieci, by później je zamordować. Marionetka po znalezieniu zwłok postanowiła, że wsadzi je do kostiumów, a dusze zamordowanych dzieci przejmą kostiumy tak samo jak w jej przypadku. Około roku 1984 William postanowił, że stworzy własne animatroniki, które zostaną stworzone do mordowania oraz przetrzymywania ciał dzieci. Po czasie William otwiera nową lokację z wspomnianymi wcześniej animatronikami o nazwie ""Circus Baby Pizza World"", która nie różniła się prawie niczym od Fredbear's-ów, ale miała w sobie to coś. Jednak tego samego dnia zdarzyła się kolejna tragedia; Elizabeth postanowiła, że sama podejdzie do jednego z animatroników, a konkretniej Circus Baby. Nie wiedziała ona jednak, że w kodzie Baby jest wpisane, by wciągała do wnętrza swojego ciała każde dziecko, które jest z nią w sytuacji 1:1. Elizabeth umiera, a Circus Baby Pizza World się zamyka, tak samo jak Fredbear's przez zaginione dzieci. W 1985 roku Fazbear Entertaiment otwiera nową lokację o nazwie ""Freddy Fazbear's Pizza"", a stare animatroniki rozłożone na części znajdują się w Parts & Service. Dwa lata później (czyli w 1987 roku) William dostaje pracę w Freddy Fazbear's i kradnie strój Springbonnie'go, w którym z zimną krwią morduje kolejną piątkę dzieci; Marionetka znów się pojawia i znów daje kolejnym duszom nowe życie. Po czasie jeden z nocnych strażników o imieniu Jeremy Fitzgerald, który został przeniesiony na dzienną zmianę został zaatakowany przez jednego z animatroników; Do dziś nie wiadomo, który animatronik to zrobił. Wspomniany wcześniej animatronik odgryzł jego płat czołowy, a najbardziej zaskakujące w tej historii jest to, że Jeremy przeżył; To wydarzenie nazwano ""The Bite of '87"", a po tym wydarzeniu pizzerię znów zamknięto. Jest rok 1993; Fazbear Entertaiment znów próbuje swoich sił i otwiera kolejną Freddy Fazbear's Pizza, gdzie odnawiają stare animatroniki (Springbonnie oraz Fredbear) oraz tworzą nowe animatroniki. W roku 1994 Michael Afton (syn Williama) dostaje tam pracę jako stróż nocny, a animatroniki mylą go z Williamem - ich mordercą. Mike postanowił, że skontaktuje się z ojcem, by porozmawiać z nim o tym, że w animatronikach mogą być dusze martwych dzieci, przy czym William przypadkowo przyznaje się do wszystkich morderstw w pizzerii. Po czasie William wrócił do starej pizzerii, by zatrzeć ślady swojej mrocznej przeszłości i uwolnić dusze martwych dzieci. Dusze martwych dzieci zaganiają Williama na zaplecze, gdzie leży stary i zniszczony strój Springbonnie'go. William go zakłada nie będąc świadomym tego, iż za chwile stanie się dla niego tragedia; Strój zaciska się, a z nim ciało Williama. W ten właśnie sposób ""narodził się"" Springtrap. Przez kolejne 30 lat Springtrap musiał przebywać w starej pizzerii, w której popełnił swoje zbrodnie. W roku 1994 Michael postanowi uwolić duszę Elizabeth, więc zatrudnia się w ""Cyrku Baby"" by nareszcie uwolnić jej duszę. Słucha się jej każdej rady. Niestety Michael wpadł w jej pułapkę; Circus Baby oraz reszta animatroników (Ennard) zaczynają kontrolować ciało Michael'a. Ciało Michael'a po czasie się rozkłada, a Ennard ucieka z jego ciała do kanałów. Michael ""wraca do żywych"" przy pomocy remnantu czyli książkowego przykładu ""eliksiru nieśmiertelności"", który był w Ennardzie. Po tych wszystkich wydarzeniach zdecydował się poszukać swojego ojca, który był uwięziony w Springtrapie. Przenosimy się do roku mniej więcej 2000; Michael skontaktował się z Henry'm, by wyjaśnić mu co się stało. Przenosimy się do roku 2023; Henry i Michael otwierają razem dom strachów o nazwie Fazbear's Fright, w którym główną atrakcją jest Springtrap (czyli inaczej mówiąc zwłoki Williama w animatroniku). Henry dostaje tam pracę jako strażnik, żeby sprawdzić każdy zakątek lokalu i właśnie w ten sposób dowiaduje się o Springtrapie. Po czasie Henry podpalił dom strachów, ale w jakiś sposób Springtrap uciekł oraz przeżył. Po jakimś czasie oboje wymyślili plan o nazwie ""Paragraf 4"" polegający na zebraniu wszystkich nawiedzonych animatroników w jedno miejsce i spalenie ich. Henry wykupuje kolejny lokal i otwiera tam kolejną pizzerie, która jest swojego rodzaju franczyzą poprzednich lokacji i zaczyna realizować swój plan wspólnie z Michael'em. Pizzerię razem z animatronikami spalono, a Michael oraz Henry zmarli w pożarze.",9.4 hrs on record																					(0.5 hrs at review time),N/A
76561198276007139,2,VR HOT,Recommended,this is my favorite game ever,0.7 hrs on record,N/A
76561198276007139,2,Apex Legends™,Recommended,like titanfall but worse,12.7 hrs on record																					(11.6 hrs at review time),N/A
