Status,UserID,Page,Game,Rating,Review,Playtime,PostedDate
,76561198147075448,5.0,Sword With Sauce,Recommended,fun,4.3 hrs on record																					(3.1 hrs at review time),N/A
,76561198147075448,5.0,Squad,Recommended,fun,6.2 hrs on record																					(3.1 hrs at review time),N/A
,76561198147075448,5.0,Stranded Deep,Recommended,yes,12.5 hrs on record																					(3.4 hrs at review time),N/A
,76561198147075448,5.0,Neverwinter Nights: Enhanced Edition,Recommended,yes,3.5 hrs on record																					(3.3 hrs at review time),N/A
,76561198147075448,5.0,Coloring Game 3,Recommended,nice,415.0 hrs on record																					(4.9 hrs at review time),N/A
,76561198147075448,6.0,Coloring Pixels,Recommended,yes,16.9 hrs on record																					(3.5 hrs at review time),N/A
,76561198147075448,6.0,Far Cry® New Dawn,Recommended,Yes,35.0 hrs on record																					(6.6 hrs at review time),N/A
,76561198147075448,6.0,Coloring Game: Little City,Recommended,fun,75.2 hrs on record																					(5.9 hrs at review time),N/A
,76561198147075448,6.0,Blood and Bacon,Recommended,good,3.8 hrs on record																					(3.6 hrs at review time),N/A
,76561198147075448,6.0,Coloring Game,Recommended,neat,28.8 hrs on record																					(2.9 hrs at review time),N/A
,76561198147075448,6.0,F.E.A.R. 3,Recommended,yes,4.7 hrs on record																					(3.0 hrs at review time),N/A
,76561198147075448,6.0,Resident Evil 2,Recommended,yes,33.9 hrs on record																					(7.3 hrs at review time),N/A
,76561198147075448,6.0,XCOM® 2,Recommended,YES,6.3 hrs on record																					(3.7 hrs at review time),N/A
,76561198147075448,6.0,Coloring Game 2,Recommended,So far I've wasted three hours of my life on this game.,154.0 hrs on record																					(3.6 hrs at review time),N/A
,76561198147075448,6.0,Starbound,Recommended,yes,6.1 hrs on record																					(3.1 hrs at review time),N/A
,76561198147075448,7.0,Arma 3,Recommended,nice,5.9 hrs on record																					(3.4 hrs at review time),N/A
,76561198147075448,7.0,Besiege,Recommended,yes,4.2 hrs on record																					(3.2 hrs at review time),N/A
,76561198147075448,7.0,Far Cry 3 - Blood Dragon,Recommended,Yes,8.4 hrs on record																					(3.6 hrs at review time),N/A
,76561198147075448,7.0,Ravenfield,Recommended,nice,13.8 hrs on record																					(3.2 hrs at review time),N/A
,76561198147075448,7.0,My Friend Pedro,Recommended,good,33.3 hrs on record																					(3.3 hrs at review time),N/A
,76561198147075448,7.0,Far Cry® 4,Recommended,nice,20.4 hrs on record																					(3.6 hrs at review time),N/A
,76561198147075448,7.0,Black Mesa,Recommended,neat,22.2 hrs on record																					(21.2 hrs at review time),N/A
,76561198147075448,7.0,PAYDAY 2,Recommended,yes,34.1 hrs on record																					(3.7 hrs at review time),N/A
,76561198147075448,7.0,The Witcher Adventure Game,Recommended,fun,3.1 hrs on record																					(2.6 hrs at review time),N/A
,76561198147075448,7.0,Dishonored®: Death of the Outsider™,Recommended,good,19.5 hrs on record																					(17.5 hrs at review time),N/A
,76561198147075448,8.0,L.A. Noire,Recommended,good,36.2 hrs on record																					(3.2 hrs at review time),N/A
,76561198147075448,8.0,Rising Storm 2: Vietnam,Recommended,good game,4.1 hrs on record																					(3.5 hrs at review time),N/A
,76561198147075448,8.0,Far Cry 3,Recommended,good game,21.9 hrs on record																					(3.2 hrs at review time),N/A
,76561198147075448,8.0,Far Cry® 5,Recommended,good,143.7 hrs on record																					(3.2 hrs at review time),N/A
,76561198147075448,8.0,Wolfenstein: Youngblood,Recommended,fun,8.2 hrs on record																					(5.3 hrs at review time),N/A
,76561198147075448,8.0,Stellaris,Recommended,good,4.1 hrs on record																					(4.0 hrs at review time),N/A
,76561198147075448,8.0,Team Fortress 2,Recommended,good.,23.6 hrs on record																					(21.9 hrs at review time),N/A
,76561198147075448,8.0,Dude Simulator,Recommended,funny and glitchy as well as fun,3.4 hrs on record																					(0.6 hrs at review time),N/A
,76561198147075448,8.0,Signs of Life,Recommended,"Yǒuqù de yóuxì, dàn sìhū yǐ bèi pāoqì.",12.9 hrs on record																					(12.3 hrs at review time),N/A
,76561198147075448,8.0,Sniper Ghost Warrior 3,Recommended,gute Partie. würde empfehlen.,14.5 hrs on record																					(1.6 hrs at review time),N/A
,76561198147075448,9.0,Tom Clancy's Rainbow Six® Siege,Recommended,good game.,133.6 hrs on record																					(12.1 hrs at review time),N/A
,76561198147075448,9.0,Garry's Mod,Recommended,awesome,311.5 hrs on record																					(58.7 hrs at review time),N/A
,76561198147075448,9.0,The Binding of Isaac,Recommended,this game is awesome!,7.7 hrs on record																					(1.2 hrs at review time),N/A
,76561198084163272,1.0,Entropy : Zero 2,Recommended,"Probably the best Half Life related mod to come out in a long time. It feels so new and fun to play. Just having a kick whenever you need instead of switching weapons is a great tool in many situations and you start to appreciate kicking. The guns have nice models and great animations. The models themselves are really good. The game play is really fun and smooth. Its awesome to play the bad guy! My favorite part had to be escorting the target, something about good and bad both not wanting to cooperate with each other but having to in order to escape death was cool to me. Not to mention the Epistle 3 references. It's worth your time especially since it's free. If It gets some recognition by valve that'd be awesome as it really deserves it!",11.7 hrs on record,N/A
,76561198084163272,1.0,Hidden Deep,Recommended,"I found this game through Barotrauma, another game I'd recommend if you have friends to play it with. Anyways, Hidden Deep is really fascinating and comprehensive. Some things could probably be made a little more streamlined and/or tweaked entirely but overall its a great game! Dying isn't exactly a bad thing and the ways you'll die will either make you laugh or just freak you out. My favorite enemy is the worm thing, it's just fun to have one slink outta a hole and start chomping on your brain or try to. Not to mention your character will rag doll violently and realistically sometimes and that adds a lot to the game by itself. Alongside the rag doll and barotrauma, the player and the environment have that vibe and style that I can get behind since it makes it extremely easy on the eyes with nothing really 3D. I really think this game is worth some amount of your time because it's kinda addicting to explore and be work through puzzles that don't feel like puzzles but odd outer space mining work. My one real issue is I've soft-locked myself at least twice with the vehicles getting stuck and or upside down, just make an option for vehicles to reset like you can kill yourself and I think that fix the only issue I've had. For real, give this game a go!",4.1 hrs on record,N/A
,76561198084163272,1.0,Fallout: New Vegas,Recommended,"This game is probably the best fallout PURELY because of its choices and features not present in 3 that were taken and adapted into 4. This is probably the only fallout where you'll have a moral dilemma decided who to side with instead of the good brotherhood or evil faction. Sadly there is a bunch of cut content for this game that will never see the light of day, however there are a few mods that restore some content cut late in development like uncut wasteland or the great mod that is playable post game. I love this game dearly and when i want to play a fallout i think of 4 and its horrible dialogue  and writing and New Vegas pops up to fill satisfy me until we get another decent fallout game.",114.4 hrs on record																					(84.7 hrs at review time),N/A
,76561198084163272,1.0,Max Payne 3,Recommended,This is one of those games you play just to be a badass with a gun. Like the previous Max Payne's you get to listen to this depressed man's inner monologues and watch his life fall apart continuously and it's beautiful to watch and play. Watching some of your victims flop off edges is still so much fun. Not to mention the soundtrack in this one is stellar and really gets your blood pumping to shoot some low down mercenaries! I couldn't suggest this game enough!,55.2 hrs on record																					(45.5 hrs at review time),N/A
,76561198084163272,1.0,Disco Elysium - The Final Cut,Recommended,This game is by far the best modern rpg out there! Everything from it's locations to its people are carefully constructed to fit in with the in depth system it has. It's so in depth that you can do one thing at the beginning of the game just to have some misc. npc mention it and the end! I love this game with all my heart and whenever i look into i get hooked until i wind up finishing it again. The world is so rich and beautiful i'm still finding things i've never known or noticed in my previous playthroughs! I love this game so much i'm writing a review for it and i only write reviews for games that i think deserve your time and money! The price tag couldn't be more perfect!,127.3 hrs on record																					(46.8 hrs at review time),N/A
,76561198084163272,1.0,Grand Theft Auto IV: The Complete Edition,Recommended,"Recently Rockstar has republished this game to make it actually playable without Microsoft live and the such allowing you to save progress and make it through the game! I'm glad this has happened because Gta IV is a fantastic game and so are the expansions! Not a lot of people will see this game being revamped so of course it'll keep its mixed rating but it should be widely known, Gta works now! so buy this game please",71.9 hrs on record																					(20.9 hrs at review time),N/A
,76561198084163272,1.0,Viscera Cleanup Detail,Recommended,This game is cleaning and it's epic! Tis truly epic! it's viscera like meat parts. . .,90.6 hrs on record																					(27.9 hrs at review time),N/A
,76561198084163272,1.0,Garry's Mod,Recommended,absolutely amazing game and a super beautiful community!,"1,567.2 hrs on record																					(1,416.9 hrs at review time)",N/A
,76561198084163272,1.0,Black Mesa,Recommended,This game is just half life but much better and revamped. It may be off a small bit but its the best remake you'll ever get.,102.4 hrs on record																					(35.8 hrs at review time),N/A
,76561198084163272,1.0,Primal Carnage,Recommended,couldnt handle but good for graphics 10/10,0.4 hrs on record,N/A
,76561198227299476,1.0,Life is Strange: Before the Storm Farewell,Recommended,"This episode should have been in the base game to begin with, which makes the character development for Chloe more sense and to understand her character arc better. Don't get me wrong, this is actually a good episode with bittersweet moments but I couldn't recommend it for such a money grab tactic by the publisher.",0.0 hrs on record,N/A
,76561198227299476,1.0,Max Payne 3,Recommended,"This game used to be fine before when I have purchased it. It asked 1-2 times for activation code and worked like a charm. Recently, I came back to this game and it was playable like usual (1st attempt). Then suddenly, when I play back the game for 2nd time, it asked for an activation code (again!!) and give this ""Error Contacting Authentication Server"" bull of crap and wouldn't just let me play the ♥♥♥♥♥♥♥ game. At the moment, I'm still waiting for the ""actual"" response from the Rockstar Support to fix this bullcrap. This is why I despise so much about DRM and beware to the new buyers. Edit: In case, anyone can try this method to fix the issue: 1) On your internet connection adapter, change the Internet Protocol Version 4 (TCP/IPv4) as following: 8.8.8.8 (Preferred DNS server), 8.8.4.4 (Alternate DNS server) 2) Change Internet Protocol Version 6 (TCP/IPv6) as following under the DNS server: 2001:4860:4860::8888 (Preferred DNS server) and 2001:4860:4860::8844 (Alternate DNS server). 3) Click OK and try to run the game again. You may also need to restart your system before doing so.",21.3 hrs on record																					(17.8 hrs at review time),N/A
,76561198227299476,1.0,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,Recommended,"...An old game, yet way better with lots of content, free mods, and no nonsense MTs than the uberly-hyped Gamblefront II. >9K/10 will play again.",182.3 hrs on record																					(166.5 hrs at review time),N/A
,76561198227299476,1.0,FINAL FANTASY® XIII,Recommended,"A tough and difficult review for this entry. I will do my utmost to make it concise yet informative. 1) Features: Graphic still looks awesome for current trend, music even though no longer composed by Nobuo Uematsu, it still holds up on its own accord though some of them are not really on my preferences, but some really do like the Gran Pulse main theme. Additionally, SEA region version only receives Japanese audio as compared with ROW versions. This is a big letdown to me, as I like to keep on switching language in different palythrough. 2) Gameplay: Battle system somehow quite similar with Chrono Chross yet active input is required without pause setting for ATB gauge to filled up. Might took some time to familiarised with this new system for established FF fans, yet it is an interesting system once you get to used it. Different strategic tactics can be applied, though I'm not really keen with this system. Customisation of equipments and accessories, and levelling up via crystarium are nicely implemented and deter players to keep on mindless grinding. However battle rating could be implemented better, not focusing too much on time and damage applied, and not really into the ""doom"" imposed if you are to be involved in a battle for a longer time. 3) Story: be prepared to keep on hearing these famous words; fal'Cie, l'Cie. Caccoon, Pulse, Focus, etc. Storyline is filled with interesting mythology but quite poorly implemented on my humble opinion. Direction is quite linear, but hang in there as reaching to chapter 11 will improve your experience better (for FF veterans). 4) Replay value: Quite high, considering many equipments require expensive catalysts and many gill (game currency) required. Second playthrough might change the experience drastically. 5) Optimisation: Slight poorly optimised, several drop in FPS experienced in several area such as in Gran Pulse, glitch in datalog text (enemy descriptions) apart from 1280x720 resolution. Audio is too low and unadjustable. Limited customisation on keyboard binding capabilities. Esc and Steam home keys sometimes unresponsive. Apart from that, cutscene and graphic as stated earlier, are looking great. What I really like about this game: Graphic and FMVs, certain music, development of certain characters, certain implementation on the paradigm, mythology of the game What I really dislike of this game: Quite linear storyline with less to nill interaction with npcs, most informations could be given indirectly instead of relying in conversation and datalog methods (especially mythology of the game), paradigm shifting/transitions could be better. Finally, I really dislike this game in SEA region is only restricted in Japanese audio as compared with ROW version. Neutral: Difficulty spike, action in combat, system concerning upgrading accessories and weapons. Final remarks: I would like to give this a neutral since halfway of the game, since I forced myself playing this game on numerous occasions until I reached out at chapter 11. Nevertheless, this game is good, but not that bad either. So its a yes from me. FF veterans might not favour this game, but I do encourage them to try and hold on until reaching to the Gran Pulse area. I would like to replay this game from scratch with different language, as in certain language, voice actors may perfoms differently compared with the original voice actors. This might yield different personification of certain characters. Tested on: Dell Inspiron SE 7520 Windows 10 64 bit Intel core i7 3621QM AMD Radeon HD 7520 2 GB VRAM 8 GB RAM 1 TB HDD",168.5 hrs on record																					(165.5 hrs at review time),N/A
,76561198227299476,1.0,Mighty No. 9,Recommended,Worst boss battle ever....ughhh,8.5 hrs on record																					(5.8 hrs at review time),N/A
,76561198227299476,1.0,Life is Strange - Episode 1,Recommended,"Necessary procedure to play this game 1) Prepare a box of tissues 2) Wipe your tears and get mind-blown 3) Stare at an empty side of your room,thinking you had underestimate the game 4) Make a wish you could turn back time like Max to re-experience this game in blank slate 5) post a hella review for the mosh pit, shaka-brah. And oh yeah,go-tassium and go ape!",23.8 hrs on record																					(10.2 hrs at review time),N/A
,76561198227299476,1.0,Alone in the Dark (2008),Recommended,"During back then, I didn't have a gaming pc as an ordinary teenager,and I do really like Alone in the Dark: The New Nightmare at that time on PSone. And now, after saw this game in a sale, I thought I'd give a shot regardless of negative feedbacks concerning this game. Suprisingly, I have only few issues concerning this game (FPS and annoying control issues). Other than that are just fine. I would like to render this a neutral rating, however since that option is not available, I have to say yes yes for this game. However try to get this game during sale since it's in a terrible port condition - unless fixed by developer.",1.2 hrs on record,N/A
,76561198227299476,1.0,X-Blades,Recommended,"Reminder: Set the xblades.exe with your dedicated video card in order to bypass the ""Demo"" issue. You can view which video card is detected via Register option on the game launcher itself. Dont forget to enter the CD key and register (need only once) to fully unlock the game. http://steamcommunity.com/app/7510/discussions/0/616198623974414937/ P/S: This game is a purely a hack and slash game, which reminds me of Chaos Legion. Adios...",0.9 hrs on record,N/A
,76561198227299476,1.0,XCOM: Enemy Unknown,Recommended,"Pros: 1) Engaging gameplay (immensly tense yet highly addictive), and high replayability 2) Awesome OST (Expect no less from Michael McCann) 3) Storyline is nice as well, especially earliest of the game Cons: 1) Erm...your soldiers are byproduct of the clonetroopers (expect to be frustated with misses shots) 2) Several performance issues including the infamous berserker lag issue 3) Limited customization (Soldiers) This game...really gets me. It is been a while since I have been overwhelmingly engaged with strategic, turn-based game after StarCraft 2 (though not the exact RTS in definition). Everything is awesome in this game (minus RNG), and I am glad to bought this game during sale recently. Last but not least, it's XCOM baby!",207.8 hrs on record																					(71.1 hrs at review time),N/A
,76561198227299476,1.0,DreadOut,Recommended,"Pros 1 - Re-live and resurrect the survival horror genre 2 - Nice ""hidden"" story lore, especially of Indonesian's (and Malaysian's) infamous ghosts and the ""lady in red"" origin 3 - Great OST and stay true to the origin (of the soundtrack), such as in confrontation with ""lady in red"" Cons 1 - Numerous glitches and several performance issues 2 - Gameplay length -Too short Conclusion: a great game as considered to be an indie game, and I highly recommend it especially for Westerners in who would like to get a grasps with SEA's ghost stories and lore",5.6 hrs on record																					(4.6 hrs at review time),N/A
,76561198031720187,1.0,Fallout: New Vegas,Recommended,Greased lightning MVP,434.1 hrs on record																					(428.8 hrs at review time),N/A
,76561198031720187,1.0,Skullgirls 2nd Encore,Recommended,Dont remove paid content dummies,2.1 hrs on record,N/A
,76561198031720187,1.0,Shadows of Doubt,Recommended,Gotta love an immersive sim that ♥♥♥♥♥ you over for having the audacity to defend yourself against a mugger. Very good design.,0.2 hrs on record,N/A
,76561198031720187,1.0,GUILTY GEAR -STRIVE-,Recommended,just play xrd,256.8 hrs on record																					(217.0 hrs at review time),N/A
,76561198031720187,1.0,Project Zomboid,Recommended,Bery gud zombie gaem. Even though development started out a little barren it has become one of the best indie games out there in my opinion.,174.9 hrs on record																					(85.4 hrs at review time),N/A
,76561198031720187,1.0,ELDEN RING,Recommended,"Stutter sucks, but you can do cool ♥♥♥♥ and this game literally gave me five dollars",46.1 hrs on record																					(2.6 hrs at review time),N/A
,76561198031720187,1.0,Max Payne 3,Recommended,gud shootin :),11.8 hrs on record																					(4.0 hrs at review time),N/A
,76561198031720187,1.0,Hotline Miami,Recommended,"Amazing Experience, comfy soundtrack. 2nd may have its own strengths, but nothing beats the original",11.6 hrs on record																					(11.2 hrs at review time),N/A
,76561198418647172,1.0,SILENT HILL 2,Recommended,"One of the best horror games ever made.The characters, acting, environment, thrills, story, plot everything is super amazing. Highly recommend it to everyone who love this genre.",23.3 hrs on record,N/A
,76561198418647172,1.0,ENSLAVED™: Odyssey to the West™ Premium Edition,Recommended,Truly a hidden gem. Really Enjoyed the journey.,10.1 hrs on record,N/A
,76561198418647172,1.0,Batman - The Telltale Series,Recommended,Great Game. :),9.5 hrs on record,N/A
,76561198418647172,1.0,Prince of Persia®,Recommended,All time Classic.,19.3 hrs on record,N/A
,76561198418647172,1.0,Resident Evil 4,Recommended,Great game. Highly recommended.,26.0 hrs on record																					(22.0 hrs at review time),N/A
,76561198418647172,1.0,The Dark Pictures Anthology: Little Hope,Recommended,Great game. :),6.7 hrs on record,N/A
,76561198418647172,1.0,The Legend of Heroes: Trails of Cold Steel IV,Recommended,Love the series. :),81.9 hrs on record																					(9.6 hrs at review time),N/A
,76561198418647172,1.0,Resident Evil Village,Recommended,RESIDENT EVIL VIII 👌👌👌,13.7 hrs on record																					(4.3 hrs at review time),N/A
,76561198418647172,1.0,Resident Evil 3,Recommended,"Finished it, loved it, highly recommend it to everyone. :) Hope capcom remakes other old resident evil games also soon. After the brilliant re2 remake, re3 remake meets my expectation perfectly. Amazing game.",7.4 hrs on record,N/A
,76561198418647172,1.0,Resident Evil 2,Recommended,Excellent survival horror game.As a fan of the Resident Evil franchise I highly recommend this game to everyone. I love almost every game made by capcom. And RE2 remake is no exception.,23.8 hrs on record,N/A
,76561198418647172,2.0,The Wolf Among Us,Recommended,My favourite telltale game so far. Play it asap.,11.2 hrs on record,N/A
,76561198418647172,2.0,The Walking Dead: The Final Season,Recommended,Loved the game.,9.5 hrs on record,N/A
,76561198418647172,2.0,The Walking Dead: Season Two,Recommended,Really really really loved it.,11.0 hrs on record,N/A
,76561198418647172,2.0,The Walking Dead: A New Frontier,Recommended,I loved the game. :),9.3 hrs on record,N/A
,76561198418647172,2.0,The Walking Dead,Recommended,The feelings man. Respect.,12.0 hrs on record,N/A
,76561198418647172,2.0,Wallpaper Engine,Recommended,Best wallpaper app in the world. Get it now.,73.6 hrs on record																					(47.8 hrs at review time),N/A
,76561198418647172,2.0,Max Payne 3,Recommended,"Action, adventure, great storyline and dialogues, bullet time. What more do you want from a max payne game? Get it asap. :)",23.3 hrs on record,N/A
,76561198418647172,2.0,Hitman: Absolution™,Recommended,This is hands down my favourite hitman game in the franchise.,27.6 hrs on record																					(26.6 hrs at review time),N/A
,76561198418647172,2.0,The Legend of Heroes: Trails in the Sky,Recommended,First game of the liberl arc sets an amazing storyline and introduction to the trails world. Great game.,54.2 hrs on record,N/A
,76561198418647172,2.0,Tomb Raider,Recommended,One word amazing. :D,19.1 hrs on record																					(15.8 hrs at review time),N/A
,76561198418647172,3.0,Rise of the Tomb Raider™,Recommended,As a tomb raider fan I can say this offers an amazing action adventure experience as you would expect from this game. Must play for everyone. :),14.4 hrs on record																					(13.9 hrs at review time),N/A
,76561198418647172,3.0,N/A,Recommended,Probably one of the best battle royale games ever made.,"1,707.7 hrs on record																					(43.7 hrs at review time)",N/A
,76561198418647172,3.0,N/A,Recommended,"Amazing Game. CDPR built an amazing world. You'll get totally sucked in. The characters, VA, Art, Design everything is perfect.",104.1 hrs on record																					(54.3 hrs at review time),N/A
,76561198418647172,3.0,N/A,Recommended,"Again Just one word ""AMAZING"". Just like the rest of the games in this series(Trails Series). It is true gold for me and a 10/10. GET IT.",138.6 hrs on record																					(61.2 hrs at review time),N/A
,76561198418647172,3.0,N/A,Recommended,"Persona 4 golden is such an amazing masterpiece of a game. I've already completed this game on PS Vita and fell in love with it. It has amazing story, so much lovable characters, timeless gameplay, fantastic music, brilliant art style and superb replay value. Can't wait to jump in this adventure yet again on my PC. No matter how many times you play it feels fresh. Now this game coming on PC just made my day. :D On PC it is delivering amazing graphics and even smoother gameplay. Persona series is my favourite video games series of all time. Please try and experience it yourself otherwise you might miss one of the rare gems of the RPG genre. Endless thanks to Atlus for bringing this game to PC platform. Hope to see other Persona games on PC as well in the future.",13.7 hrs on record																					(0.3 hrs at review time),N/A
,76561198418647172,3.0,N/A,Recommended,Just one word Awesome. Clearly one of the best JRPGs ever made. :),87.0 hrs on record																					(87.0 hrs at review time),N/A
,76561198418647172,3.0,N/A,Recommended,"One Word, AMAZING. This is one of the best JRPGs i've ever played.",99.3 hrs on record																					(76.5 hrs at review time),N/A
,76561198418647172,3.0,N/A,Recommended,Amazing game. Crearly stands up to the expectations. Must buy for adventure lovers.,17.7 hrs on record																					(9.1 hrs at review time),N/A
,76561198418647172,3.0,N/A,Recommended,Excellent game. True masterpiece. Buy it. You won't be bored playing over and over again.,65.7 hrs on record																					(41.5 hrs at review time),N/A
,76561198418647172,3.0,N/A,Recommended,"One of the best games I've ever played. The environment is calm, theme is natural and is relaxed with outstanding story. Must buy for adventure gamers.",15.0 hrs on record,N/A
,76561198418647172,4.0,N/A,Recommended,It's a fine game but it could be better.,301.7 hrs on record																					(263.7 hrs at review time),N/A
,76561198888114280,1.0,N/A,Recommended,drug,40.4 hrs on record																					(10.7 hrs at review time),N/A
,76561198888114280,1.0,N/A,Recommended,besig,114.9 hrs on record																					(113.2 hrs at review time),N/A
,76561198888114280,1.0,N/A,Recommended,awful,3.5 hrs on record,N/A
,76561198888114280,1.0,N/A,Recommended,Bug genocide,10.5 hrs on record																					(8.8 hrs at review time),N/A
,76561198888114280,1.0,N/A,Recommended,The greatest game of all time,84.0 hrs on record																					(8.1 hrs at review time),N/A
,76561198888114280,1.0,N/A,Recommended,majikraft,50.0 hrs on record																					(8.3 hrs at review time),N/A
,76561198888114280,1.0,N/A,Recommended,swag,32.2 hrs on record																					(6.3 hrs at review time),N/A
,76561198888114280,1.0,N/A,Recommended,fall out for,295.1 hrs on record																					(180.5 hrs at review time),N/A
,76561198888114280,1.0,N/A,Recommended,leng,42.1 hrs on record																					(4.3 hrs at review time),N/A
,76561198888114280,1.0,N/A,Recommended,Awesomecool,14.4 hrs on record																					(3.9 hrs at review time),N/A
,76561198888114280,2.0,N/A,Recommended,swag,9.2 hrs on record																					(7.6 hrs at review time),N/A
,76561198888114280,2.0,N/A,Recommended,Astro dropped some heat with this one bruh on god no cap fr,1.1 hrs on record,N/A
,76561198888114280,2.0,N/A,Recommended,Doesn't save settings and constantly crashes,7.9 hrs on record,N/A
,76561198888114280,2.0,N/A,Recommended,just like gorbinos quest,17.7 hrs on record																					(17.5 hrs at review time),N/A
,76561198888114280,2.0,N/A,Recommended,the voip cured my aids,42.5 hrs on record																					(11.4 hrs at review time),N/A
,76561198888114280,2.0,N/A,Recommended,fire,10.5 hrs on record																					(4.8 hrs at review time),N/A
,76561198888114280,2.0,N/A,Recommended,"Actual garbage, worst thing ever created by a human being, genuinely worse than atomic weapons, genocide, and eugenics, and hitler",372.6 hrs on record																					(45.9 hrs at review time),N/A
,76561198888114280,2.0,N/A,Recommended,almost worth the price,40.1 hrs on record																					(11.5 hrs at review time),N/A
,76561198888114280,2.0,N/A,Recommended,play up to morgott and then once you beat him start playing dark souls 3 instead,380.7 hrs on record																					(90.8 hrs at review time),N/A
,76561198888114280,2.0,N/A,Recommended,yep,80.1 hrs on record																					(10.7 hrs at review time),N/A
,76561198888114280,3.0,N/A,Recommended,sick,44.3 hrs on record																					(22.0 hrs at review time),N/A
,76561198888114280,3.0,N/A,Recommended,really great game,42.1 hrs on record																					(10.4 hrs at review time),N/A
,76561198888114280,3.0,N/A,Recommended,FIX THE CONTROLS PLEASE FOR THE LOVE OF GOD,5.1 hrs on record																					(4.3 hrs at review time),N/A
,76561198888114280,3.0,N/A,Recommended,p,26.6 hrs on record																					(11.0 hrs at review time),N/A
,76561198888114280,3.0,N/A,Recommended,added an item shop before adding fun gameplay :/,13.4 hrs on record																					(5.3 hrs at review time),N/A
,76561198888114280,3.0,N/A,Recommended,why this game even exist :(,85.2 hrs on record																					(35.8 hrs at review time),N/A
,76561198888114280,3.0,N/A,Recommended,Fire,36.9 hrs on record																					(25.4 hrs at review time),N/A
,76561198888114280,3.0,N/A,Recommended,if your name is casper you MUST play this game,85.1 hrs on record																					(58.5 hrs at review time),N/A
,76561198888114280,3.0,N/A,Recommended,its ok,618.5 hrs on record																					(13.4 hrs at review time),N/A
,76561198888114280,3.0,N/A,Recommended,you can hold hands,10.2 hrs on record																					(4.6 hrs at review time),N/A
,76561198888114280,4.0,N/A,Recommended,Sick,8.5 hrs on record,N/A
,76561198888114280,4.0,N/A,Recommended,yes,63.4 hrs on record																					(59.1 hrs at review time),N/A
,76561198888114280,4.0,N/A,Recommended,it sexy,6.4 hrs on record																					(3.3 hrs at review time),N/A
,76561198888114280,4.0,N/A,Recommended,runs worse than stephen hawking after he died,10.7 hrs on record																					(6.2 hrs at review time),N/A
,76561198888114280,4.0,N/A,Recommended,hot,15.2 hrs on record																					(12.2 hrs at review time),N/A
,76561198888114280,4.0,N/A,Recommended,♥♥♥♥♥,19.4 hrs on record																					(13.9 hrs at review time),N/A
,76561198888114280,4.0,N/A,Recommended,No,4.8 hrs on record																					(3.2 hrs at review time),N/A
,76561198888114280,4.0,N/A,Recommended,Paunch,3.1 hrs on record,N/A
,76561198888114280,4.0,N/A,Recommended,bad,6.5 hrs on record																					(4.7 hrs at review time),N/A
,76561198888114280,4.0,N/A,Recommended,yes,12.5 hrs on record																					(4.0 hrs at review time),N/A
,76561198888114280,5.0,Call of Duty®: Black Ops II,Recommended,h,12.3 hrs on record																					(11.4 hrs at review time),N/A
,76561198888114280,5.0,PUBG: BATTLEGROUNDS,Recommended,bruh,6.4 hrs on record																					(4.6 hrs at review time),N/A
,76561198888114280,5.0,Portal 2,Recommended,yup,13.6 hrs on record																					(12.9 hrs at review time),N/A
,76561198888114280,5.0,Drunken Wrestlers 2,Recommended,good,19.5 hrs on record																					(7.3 hrs at review time),N/A
,76561198888114280,5.0,House Flipper,Recommended,nib,43.7 hrs on record																					(26.3 hrs at review time),N/A
,76561198888114280,5.0,Destiny 2,Recommended,badde,5.9 hrs on record																					(3.0 hrs at review time),N/A
,76561198888114280,5.0,People Playground,Recommended,they took my wife,240.4 hrs on record																					(30.0 hrs at review time),N/A
,76561198888114280,5.0,Paladins®,Recommended,bad,6.7 hrs on record																					(5.6 hrs at review time),N/A
,76561198888114280,5.0,Counter-Strike 2,Recommended,Забрали мою жену и детей. Пожалуйста помоги,287.6 hrs on record																					(21.1 hrs at review time),N/A
,76561198888114280,5.0,tModLoader,Recommended,litty,152.9 hrs on record																					(3.2 hrs at review time),N/A
,76561198888114280,6.0,POSTAL 2,Recommended,lit,7.3 hrs on record																					(3.1 hrs at review time),N/A
,76561198888114280,6.0,Terraria,Recommended,yes,388.1 hrs on record																					(23.0 hrs at review time),N/A
,76561198888114280,6.0,Mount & Blade II: Bannerlord,Recommended,epic,21.4 hrs on record																					(9.3 hrs at review time),N/A
,76561198888114280,6.0,Star Conflict,Recommended,good,5.7 hrs on record																					(5.5 hrs at review time),N/A
,76561198888114280,6.0,Noita,Recommended,amazing,32.0 hrs on record																					(9.0 hrs at review time),N/A
,76561198888114280,6.0,Ace of Seafood,Recommended,life changing,3.1 hrs on record,N/A
,76561198888114280,6.0,From the Depths,Recommended,confusing at first but very good once you get into it,338.3 hrs on record																					(35.1 hrs at review time),N/A
,76561198888114280,6.0,The Elder Scrolls V: Skyrim Special Edition,Recommended,best game,181.9 hrs on record																					(39.4 hrs at review time),N/A
,76561198888114280,6.0,Monster Hunter: World,Recommended,great,19.2 hrs on record																					(10.8 hrs at review time),N/A
,76561198888114280,6.0,Totally Accurate Battle Simulator,Recommended,good,118.1 hrs on record																					(14.5 hrs at review time),N/A
